vtd10_geoid,vtd20_geoid,weight_sum
13121JC10,131210JC04B,1.0
13121JC11,1312100JC11,27.0
13121JC12A,1312100JC12,40.0
13121JC12B,1312100JC12,4.0
13121JC13A,131210JC13A,15.0
13121JC13B,131210JC13B,8.0
13121JC14,1312100JC14,15.0
13121JC14,1312100AP14,1.0
13121JC15,1312100JC15,18.0
13121JC16,1312100JC16,16.9928333876
13121JC16,1312100AP14,0.0071666124
13121JC17,1312100JC16,5.0
13121JC18,1312100JC18,14.0
13121JC18,1312100JC16,1.0
13121JC19,1312100JC19,20.0
13121ML01A,131210ML011,36.0029947933
13121ML01A,131210ML012,6.9970052067
13121ML01A,1312100AP06,1.0
13121ML01A,131210AP04A,1.0
13121ML01B,131210ML01B,16.0
13121ML01B,131210AP04A,1.0
13121ML02A,131210ML021,31.0
13121ML02A,131210ML022,4.0
13121ML02B,131210ML023,12.0
13121ML02B,131210ML024,4.0
13121ML03,1312100ML03,55.9999999999
13121ML04,131210ML04A,29.0
13121ML04,131210ML04B,12.0
13121ML04,131210ML04C,2.0
13121ML05,131210ML05C,40.9957140327
13121ML05,131210ML05A,3.0042859672
13121ML05,131210ML05B,3.0
13121ML06,131210ML06A,35.0
13121ML06,131210ML06B,26.9999999998
13121ML07,131210ML072,19.9911198466
13121ML07,131210ML07A,14.0
13121ML07,131210ML071,3.0
13121ML07,13117000029,0.0088801534
13121MP01,1312100MP01,34.9999999999
13121PA01,1312100PA01,129.0000000002
13121PA01,131210CH04A,1.0
13121PA01,131210SC07A,1.0
13121RW01,1312100RW01,89.0
13121RW02,1312100RW02,47.0
13121RW03A,1312100RW03,85.0
13121RW03A,131210RW07A,1.0
13121RW03B,1312100RW03,12.0
13121RW04,1312100RW04,16.0
13121RW05,1312100RW05,65.9999999998
13121RW06,1312100RW06,23.0
13121RW07A,131210RW07B,17.0
13121RW07B,131210RW07A,24.999999999899998
13121RW08,1312100RW08,48.0
13121RW09,1312100RW09,32.0
13121RW10,1312100RW10,37.0
13121RW11A,131210RW11A,32.0
13121RW11A,131210RW11B,12.0
13121RW12A,1312100RW12,39.0
13121RW12B,1312100RW12,9.0000000001
13121RW12C,1312100RW12,5.0
13121RW12C,131210AP04A,2.0
13121RW13,1312100RW13,60.5384253166
13121RW13,131210AP01E,1.0
13121RW13,1312100JC16,0.46157468339999996
13121RW15,1312100RW09,34.0
13121RW16,1312100RW16,12.0
13121RW17,1312100RW17,57.0
13121RW18,1312100RW12,23.0
13121RW19,1312100RW19,17.0
13121RW19,131210AP04A,2.0
13121RW20,1312100RW20,32.0
13121RW21A,1312100RW21,45.0
13121RW21B,1312100RW21,2.0
13121RW22A,131210RW22A,38.3551986458
13121RW22A,1312100JC19,9.0
13121RW22A,1312100JC18,1.0
13121RW22A,131210RW22B,0.6448013541000001
13121SC01,131210SC01C,22.0
13121SC01,131210SC01B,16.999999999899998
13121SC01,131210SC01D,16.549082768799998
13121SC01,131210SC01A,1.0405904059
13121SC01,131210SC16B,0.4103268253
13121SC02,1312100011B,12.2724245617
13121SC02,1312100SC02,9.7275754383
13121SC02,1312100011C,1.0
13121SC04,1312100SC04,33.229661337
13121SC04,1312100CH02,12.7703386635
13121SC05,131210SC05B,38.9790674321
13121SC05,131210SC05D,30.0
13121SC05,131210SC05E,17.9440370696
13121SC05,131210SC05A,10.0
13121SC05,131210SC08C,1.0
13121SC05,131210UC02A,1.0
13121SC05,131210UC02B,0.0768954983
13121SC07,131210SC07A,149.4621217532
13121SC07,131210UC02A,8.9543787638
13121SC07,131210SC07C,8.0190639465
13121SC07,131210FA01B,3.7242000301
13121SC07,131210FA01A,2.4323408936
13121SC07,1312100PA01,2.4078946129
13121SC07,131210SC05A,1.0
13121SC07,131210SC07B,1.0
13121SC08,131210SC08B,71.9292817879
13121SC08,131210SC08F,14.0
13121SC08,131210CP084,10.6335045641
13121SC08,131210SC08H,10.2358048459
13121SC08,131210SC08E,6.9879587161
13121SC08,131210UC031,5.0597117202
13121SC08,131210SC08G,3.0
13121SC08,131210SC29B,3.0
13121SC08,131210SC08D,2.9990773428
13121SC08,131210UC01D,2.7812623514
13121SC08,131210SC09B,2.0626841275
13121SC08,131210SC08C,2.0
13121SC08,131210UC01A,1.0120412839
13121SC08,131210SC08A,1.0
13121SC08,131210UC02A,1.0
13121SC08,131210UC033,0.9373158725
13121SC08,131210SC17C,0.360434731
13121SC08,131210UC01B,0.0009226572
13121SC09,131210SC09C,24.0
13121SC09,131210SC09A,20.0
13121SC09,131210SC09B,14.0
13121SC09,131210SC29B,2.0
13121SC10,1312100SC10,16.9854042813
13121SC10,131210CP081,5.6425789216
13121SC10,131210CP083,1.0860585198
13121SC10,131210CP084,0.2859582774
13121SC11,131210SC11B,25.0
13121SC11,131210SC11A,9.9999999999
13121SC13A,1312100SC15,58.0
13121SC13B,1312100SC13,49.1680724192
13121SC13B,1312100CH02,3.9109231572
13121SC13B,131210UC02A,2.9210044236
13121SC14,131210SC14B,63.7873978287
13121SC14,131210SC14A,7.6580579657
13121SC14,1312100010A,2.9568723832000003
13121SC14,1312100009B,0.5662951542000001
13121SC14,1312100010D,0.0209134824
13121SC14,1312100011C,0.0104631857
13121SC16A,131210SC16A,34.0
13121SC16A,131210SC16B,25.0
13121SC16A,131210SC14B,1.0
13121SC16B,131210SC16A,10.0
13121SC17,131210SC17C,19.5892464979
13121SC17,131210SC17B,9.0
13121SC17,131210CP084,8.607414414800001
13121SC17,131210SC17A,2.0
13121SC17,131210UC01D,1.2026726058
13121SC17,131210SC08B,0.6006664815
13121SC18,1312100SC20,24.0
13121SC18,131210SC18C,19.9078997004
13121SC18,131210SC18A,12.9986119832
13121SC18,131210SC18B,3.9999999999
13121SC18,131210EP04B,0.0934883163
13121SC19,131210SC19B,32.666309636
13121SC19,131210SC19A,11.9373087544
13121SC19,131210CP052,4.860198737
13121SC19,131210EP04B,4.0626912456
13121SC19,131210CP084,2.6577485738
13121SC19,131210CP053,0.8157430532000001
13121SC21,131210SC212,80.6460700571
13121SC21,131210SC211,17.9900080319
13121SC21,131210FA01C,10.0031120718
13121SC21,131210SC21A,3.0
13121SC21,131210UC031,1.0
13121SC21,131210FA01B,0.3508178709
13121SC21,131210UC035,0.0099919682
13121SC23,131210SC23A,35.0000000001
13121SC23,131210SC23C,21.999999999899998
13121SC23,131210SC23B,7.0
13121SC27,1312100SC27,38.0
13121SC29,131210SC29A,30.999999999899998
13121SC30,131210SC30B,21.9126535977
13121SC30,1312100011C,11.0147075996
13121SC30,131210SC30A,5.44583516
13121SC30,1312100010C,2.0
13121SC30,1312100010B,0.6268036427
13121SS01,1312100SS01,34.9991618471
13121SS01,1312100RW20,15.0336781862
13121SS01,1312100RW21,2.9663218138
13121SS01,130890000WL,0.0008381529
13121SS02A,131210SS02A,22.0
13121SS02B,131210SS02B,5.0
13121SS03,1312100SS03,16.0
13121SS04,1312100SS04,33.9999999999
13121SS05,1312100SS05,16.0
13121SS06,1312100SS06,20.0
13121SS07A,131210SS07A,8.0
13121SS07B,131210SS07B,12.0
13121SS07C,131210SS07C,16.0
13121SS08A,131210SS08A,28.8461823377
13121SS08A,131210SS08D,19.0
13121SS08A,131210SS07C,0.1538176624
13121SS08B,131210SS08B,8.0
13121SS08C,131210SS08C,3.0
13121SS09,131210SS09A,48.0
13121SS10,131210SS09B,46.3304104886
13121SS10,1312100008B,0.6695895114
13121SS11A,131210SS11A,19.0
13121SS11B,131210SS11B,9.0
13121SS11C,131210SS11C,8.0
13121SS11D,131210SS11D,4.0
13121SS12,1312100SS12,66.9999999999
13121SS13A,131210SS13B,7.0011285614
13121SS13A,131210SS13A,6.9988714385
13121SS13B,131210SS13B,5.0
13121SS14,1312100SS14,43.0
13121SS15A,131210SS15A,19.999999999899998
13121SS15B,131210SS15B,16.999999999899998
13121SS16,1312100SS16,39.0
13121SS17,1312100SS17,46.9995615954
13121SS17,1312100RW04,5.0
13121SS17,130890000AD,0.0004384046
13121SS18A,131210SS18A,10.0
13121SS18B,131210SS18B,3.0
13121SS19,131210SS19A,26.0
13121SS19,131210SS19B,24.000000000100002
13121SS20,1312100SS20,27.9965902409
13121SS20,130890000AD,0.0034097591
13121SS22,1312100SS22,28.0
13121SS25,1312100SS01,18.0
13121SS25,1312100RW21,2.0
13121SS26,1312100SS26,46.9999999999
13121SS29,131210SS29A,52.0
13121SS29,131210SS29B,1.0
13121SS31,1312100SS31,27.0
13121UC01,131210UC01A,43.855440797
13121UC01,131210UC01D,15.0
13121UC01,131210UC01C,9.0
13121UC01,131210UC01E,9.0
13121UC01,131210UC01B,3.0
13121UC01,131210UC02A,2.0
13121UC01,131210SC08B,1.0693287895
13121UC01,131210SC08F,1.0
13121UC01,131210SC17B,1.0
13121UC01,131210UC031,1.0
13121UC01,131210SC08E,0.07523041359999999
13121UC02,131210UC02A,168.978707021
13121UC02,131210UC02B,6.0
13121UC02,131210SC07C,3.9847672174
13121UC02,1312100SC13,1.0
13121UC02,131210SC07A,1.0
13121UC02,131210SC05E,0.0186548294
13121UC02,131210SC21A,0.0152327826
13121UC02,131210SC05A,0.0026381495
13121UC03A,131210UC031,42.0778776062
13121UC03A,131210SC29A,5.0003662615
13121UC03A,131210UC032,5.0
13121UC03A,131210SC211,2.0136710537
13121UC03A,131210SC212,1.0
13121UC03A,131210SC08E,0.9080850786
13121UC03B,131210UC035,6.994664029
13121UC03B,131210UC032,6.9424567487
13121UC03B,131210UC033,3.98896935
13121UC03B,131210SC212,1.0575432512
13121UC03B,131210UC031,1.0
13121UC03B,131210SC09B,0.01103065
13121UC03B,131210SC211,0.005335971
1312301,13123000001,230.9999999996
1312302,13123000002,103.0
1312302,13123000012,1.0
1312303,13123000003,147.0
1312304,13123000004,105.0
1312304,13123000011,2.0
1312305,13123000005,187.9999999999
1312306,13123000006,130.6020458392
1312306,1311100SUGC,6.2056290086
1312306,1311100TOCC,2.1923251524
1312307,13123000007,88.8630478316
1312307,1311100SUGC,0.1369521684
1312308,13123000008,100.0
1312309,13123000009,126.0
1312310,13123000010,121.0
1312310,13123000013,1.0
1312311,13123000011,70.0
1312312,13123000012,208.0000000001
1312313,13123000013,151.0
13125EDGH,1312500EDGH,37.0
13125GIBS,1312500GIBS,97.0
13125MILL,1312500MILL,142.0
13125MILL,1312500GIBS,2.0
13125MITC,1312500MITC,95.0
131271173,13127001713,107.0000000001
131271173,13127003713,40.000000000200004
131271173,13127003723,37.0
131271273,13127001713,375.9999999999
131271273,13127003713,27.0
131271273,13025000003,1.0
131271273,13127001943,1.0
131271303,13127001923,91.0
131271303,13127001933,77.0
131271373,13127001933,160.9970341264
131271373,13127001923,100.9999999998
131271373,13127001943,64.0
131271373,13127002953,2.0
131271373,13127005943,1.0029658737
131272193,13127002943,173.9999999998
131272193,13127002923,2.0
131272193,13127002953,1.0
131272293,13127002933,90.0000000001
131272293,13127002943,18.0
131272393,13127002923,183.0
131272473,13127002953,35.0
131272473,13127001933,5.0
131272493,13127002953,123.9999999999
131273173,13127002713,140.1542111507
131273173,13127002923,1.8457888492999999
131273273,13127003733,84.0000000001
131273293,13127004923,70.0
131273293,13127004913,29.0
131273293,13127004933,23.0
131273373,13127003743,101.0000000003
131273373,13127003733,61.0
131273373,13127002713,1.0
131274193,13127004933,116.8022013593
131274193,13127004913,42.0000000001
131274193,13127005913,3.1977986408
131274193,13127002943,2.0
131274193,13127004923,2.0
131274293,13127005913,124.95243343920001
131274293,13127005943,2.3913769136000003
131274293,13127004933,1.6561896472
131274293,13127005923,1.0
131274393,13127005943,114.0
131274393,13127004913,43.0
131274393,13127001943,21.0
131274493,13127001943,83.0
131274493,13127003723,36.0000000001
131274493,13127004913,15.0
131274493,13127003713,1.0
131275193,13127005923,408.4102572296
131275193,13127004933,1.3970723780999998
131275193,13127005913,1.0
131275193,13127002943,0.1925991213
131275193,13127002953,7.12712e-05
131275293,13127005933,294.7524769736
131275293,13127005923,10.0
131275293,13127005943,4.2475230264
131275393,13127005943,61.1993495231
131275393,13127005933,2.8006504769
131291054,13129001054,69.0000000001
131291055,13129001055,98.0
131291056,13129001056,119.0
131291057,13129000874,47.0
131291057,13129001235,23.0
131291057,13129000973,3.0
131291063,13129001063,55.794718587
131291063,13129000973,1.205281413
131291064,13129001064,35.0
131291235,13129001235,83.0
13129849-A,131290849-A,337.7534448781
13129849-A,131290849-B,133.8987013585
13129849-A,13129000980,38.3478537628
13129849-B,131290849-B,500.8209620968
13129849-B,131290849-A,39.2838756935
13129849-B,13129000856,9.8951622102
13129849-B,13129000980,5.0
13129856,13129000856,122.1882271755
13129856,131290849-B,18.8117728244
13129874,13129000874,152.0000000001
13129973,13129000973,61.0000000001
13129973,13129001063,1.0
13129980,13129000980,105.0
13131B,1313100000B,87.0000000001
13131C04,13131000C04,234.0000000003
13131C05,13131000C05,246.9922169998
13131C05,13131000C04,1.0
13131C05,1313100000M,0.0077830002
13131D,1313100000D,168.0
13131H,1313100000H,175.9999999999
13131L,1313100000L,108.0
13131M,1313100000M,194.9999999998
13131P,1313100000P,47.0
13131R,1313100000R,117.0
13131S,1313100000S,103.0
13131SH,131310000SH,110.9999999999
13131W,1313100000W,169.0000000002
13131WL,131310000WL,194.9999999999
13133001,13133000001,301.0000000001
13133002,13133000001,134.0
13133003,13133000004,90.0
13133003,13133000001,50.0
13133004,13133000004,177.0
13133005,13133000005,135.9999999999
13133005,13133000008,8.0000000001
13133005,13133000006,1.0
13133006,13133000006,55.999999999799996
13133007,13133000008,73.0
13133008,13133000008,262.0000000002
13133008,13133000001,2.0
13135001,13135000001,69.0000000003
13135002,13135000002,24.0
13135003,13135000003,75.5231594346
13135003,13135000133,8.0
13135003,13135000028,4.0
13135003,13135000027,0.4768405656
13135004,13135000004,67.0
13135005,13135000005,19.0
13135006,13135000006,30.999999999899998
13135007,13135000007,81.0000000001
13135008,13135000008,21.9172552481
13135008,13135000154,0.061443494
13135008,13135000137,0.0213012579
13135009,13135000009,28.999999999899998
13135010,13135000010,60.0000000001
13135010,13135000081,2.0
13135011,13135000011,37.0
13135012,13135000012,47.9999999999
13135012,13135000148,10.0
13135013,13135000113,12.0
13135014,13135000014,34.0
13135015,13135000015,76.0
13135016,13135000016,60.0
13135017,13135000017,29.000000000100002
13135017,13135000018,3.0
13135018,13135000018,40.0
13135019,13135000019,44.0
13135020,13135000020,45.9999999999
13135021,13135000021,14.0
13135021,13135000113,5.0
13135022,13135000022,45.0
13135023,13135000023,57.0
13135023,13135000051,14.0
13135024,13135000024,179.0000000001
13135024,13135000055,1.0
13135025,13135000025,84.0
13135025,13135000054,36.0000000001
13135026,13135000026,25.000000000100002
13135027,13135000027,39.9999999999
13135028,13135000028,35.9999999999
13135028,13135000133,4.0
13135029,13135000029,23.0
13135030,13135000030,39.0
13135031,13135000032,7.0
13135031,13135000092,3.0
13135032,13135000032,21.0
13135033,13135000033,25.0
13135034,13135000034,44.0
13135035,13135000035,50.999988880000004
13135035,13135000046,1.112e-05
13135036,13135000036,37.9999999999
13135037,13135000037,26.9847869302
13135037,130890000WL,1.0
13135037,130890000NF,0.0152130698
13135038,13135000038,87.9999999999
13135039,13135000114,26.0
13135039,13135000059,1.0
13135040,13135000040,148.9884750745
13135040,13135000121,0.0115249254
13135041,13135000041,40.0
13135042,13135000042,58.0
13135043,13135000043,15.9999999999
13135044,13135000044,38.0
13135045,13135000045,45.9918119265
13135045,13135000088,1.0
13135045,13135000064,0.0081880734
13135046,13135000046,19.8646427954
13135046,13135000053,0.1353572046
13135047,13135000047,38.9999999999
13135048,13135000048,43.9835848451
13135048,13135000096,0.0164151549
13135049,13135000049,35.9572366359
13135049,13135000045,1.0427633641
13135050,13135000050,31.8554221207
13135050,13135000020,0.1445778794
13135051,13135000051,29.0
13135052,13135000052,21.999999999899998
13135053,13135000053,58.0
13135054,13135000055,81.0000000001
13135054,13135000054,75.9999999999
13135054,13135000025,23.0
13135055,13135000055,169.9977710061
13135055,13135000009,0.0022289939
13135056,13135000056,35.9999999999
13135057,13135000057,88.0000000003
13135057,13135000096,5.0
13135058,13135000058,55.0
13135059,13135000059,78.0000000001
13135059,13135000114,1.0
13135060,13135000060,75.0
13135060,13135000144,13.0
13135061,13135000061,59.0
13135062,13135000062,28.0
13135063,13135000063,42.0
13135064,13135000064,55.7242943938
13135064,13135000045,0.27570560639999997
13135065,13135000065,31.0
13135066,13135000066,50.0
13135067,13135000112,43.9102472166
13135067,13135000052,7.0
13135067,130890000SH,1.0
13135067,13135000012,0.9086258818
13135067,130890000HG,0.1811269016
13135068,13135000068,34.0000000001
13135068,13135000047,1.0
13135069,13135000069,51.0000000001
13135070,13135000070,30.999999999899998
13135071,13135000071,24.999999999899998
13135071,13135000060,2.0
13135072,13135000072,64.616880536
13135072,13135000086,0.38311946399999997
13135073,13135000073,31.0
13135074,13135000074,25.6217494066
13135074,13135000103,0.3782505935
13135075,13135000075,57.9993144669
13135075,13135000053,0.0006855331
13135076,13135000076,22.0
13135076,13135000030,2.0
13135077,13135000095,41.9999999999
13135077,13135000077,10.0
13135078,13135000123,22.0
13135079,13135000079,26.0
13135080,13135000080,38.0000000001
13135081,13135000081,41.0
13135081,13135000010,1.0
13135082,13135000082,22.0
13135083,13135000083,23.999999999899998
13135083,13135000085,10.0
13135084,13135000084,46.0000000001
13135085,13135000085,25.0
13135086,13135000086,39.0
13135087,13135000087,72.0
13135088,13135000088,45.0
13135089,13135000089,72.9999233244
13135089,13135000024,7.66757e-05
13135090,13135000090,54.0
13135091,13135000091,20.999999999899998
13135091,13135000146,12.0
13135091,13135000078,10.0
13135092,13135000092,26.9668140175
13135092,13135000032,0.0331859829
13135093,13135000093,43.0000000001
13135094,13135000094,32.0
13135095,13135000095,70.904896507
13135095,13135000048,2.0025337194999997
13135095,13135000138,1.0
13135095,13135000150,0.0512400583
13135095,13135000106,0.0413297151
13135096,13135000096,79.0
13135097,13135000097,52.0
13135098,13135000098,35.0
13135099,13135000099,43.0000000001
13135099,13135000087,1.0
13135100,13135000100,33.0
13135100,13135000106,3.0
13135101,13135000101,21.9887390184
13135101,130890000WL,1.0112609816
13135102,13135000102,35.0
13135102,13135000024,2.0
13135103,13135000103,51.0000000001
13135104,13135000104,39.0
13135105,13135000105,57.0
13135106,13135000106,86.0
13135107,13135000107,18.000000000100002
13135108,13135000108,41.9999999999
13135108,13135000156,40.0
13135109,13135000109,26.999999999899998
13135109,13135000092,1.0
13135110,13135000110,58.9999999999
13135110,13135000018,1.0
13135111,13135000111,37.9999999999
13135112,13135000112,15.0
13135113,13135000021,37.9999999999
13135113,13135000113,5.0
13135114,13135000114,72.0000000001
13135114,13135000020,2.0
13135115,13135000115,40.0
13135116,13135000116,21.9999999998
13135117,13135000117,30.9999999998
13135118,13135000118,34.0
13135118,13135000064,9.0
13135119,13135000119,42.9644985748
13135119,13135000107,0.0355014252
13135120,13135000120,37.0
13135121,13135000121,36.9999999999
13135122,13135000122,79.9999794754
13135122,13135000064,22.0
13135122,13135000002,1.0000205245
13135123,13135000123,23.999999999899998
13135123,13135000065,11.0
13135124,13135000124,34.0000000001
13135125,13135000125,20.0
13135126,13135000126,25.0
13135127,13135000127,24.0
13135128,13135000128,28.0
13135129,13135000129,38.000000000200004
13135129,13135000008,1.0
13135130,13135000130,27.999999999899998
13135131,13135000131,45.000000000200004
13135132,13135000132,14.0
13135133,13135000133,83.0
13135134,13135000134,44.9726311076
13135134,13135000145,1.0
13135134,13135000091,0.0273688924
13135135,13135000135,24.0
13135135,13135000039,1.0
13135136,13135000136,36.0
13135137,13135000137,27.999999999899998
13135138,13135000138,36.9997982591
13135138,13135000106,0.0002017409
13135139,13135000139,53.9999999999
13135140,13135000082,35.0000000001
13135141,13135000141,39.0000000001
13135142,13135000142,36.0000000001
13135142,13135000024,7.0
13135142,13135000106,5.0
13135143,13135000143,58.0
13135144,13135000060,38.9879313648
13135144,13135000144,35.0120686351
13135144,13135000071,1.0
13135145,13135000145,58.0000000001
13135146,13135000146,37.0
13135147,13135000147,29.999999999899998
13135148,13135000148,27.000000000100002
13135149,13135000149,31.5031216992
13135149,13135000077,0.4968783008
13135150,13135000150,38.9999999999
13135151,13135000151,39.0
13135152,13135000152,22.0
13135153,13135000153,31.9928289156
13135153,13135000084,6.0071710843999995
13135153,13135000061,1.0
13135154,13135000154,30.9999999998
13135155,13135000155,33.9581730478
13135155,13135000004,0.0314922868
13135155,13135000140,0.0103346655
13135156,13135000156,15.0
13135156,13135000108,8.0
13135157,13135000013,24.0
13135158,13135000031,28.000000000100002
13135159,13135000039,101.9897778704
13135159,13135000154,0.0102221297
13135160,13135000067,71.9999999999
13135161,13135000078,27.000000000100002
13135162,13135000140,29.0
13135162,13135000131,1.0
13135163,13135000077,54.9992930092
13135163,13135000095,5.0
13135163,13135000090,0.0007069907
1313701,13137000001,208.9999999998
1313701,13137000007,1.0
1313702,13137000002,242.994838284
1313702,13137000004,4.0051617159
1313702,13137000005,1.0
1313703,13137000003,138.0
1313704,13137000002,178.0273359565
1313704,13137000004,59.9726640439
1313705,13137000006,134.6065794235
1313705,13137000005,32.4215743225
1313705,13011000007,0.9718462539
1313706,13137000001,82.0000000001
1313707,13137000001,121.0
1313708,13137000003,82.9999999999
1313709,13137000002,96.5624492748
1313709,13137000005,54.3824028383
1313709,13137000006,0.0551478868
1313710,13137000006,65.9999999999
1313711,13137000003,48.0
1313711,13137000001,12.0
1313712,13137000007,59.0
1313713,13137000001,73.0000000001
1313714,13137000007,32.0
1313714,13137000001,1.0
13139001,13139000001,72.9999999999
13139002,13139000001,73.0
13139002,13139000023,1.0
13139003,13139000002,173.0
13139004,13139000003,217.0000000002
13139005,13139000004,37.9999999999
13139006,13139000004,94.0
13139007,13139000005,128.9999999999
13139007,13139000006,1.0
13139008,13139000006,80.9999999998
13139009,13139000007,220.0000000002
13139009,13139000029,4.0
13139010,13139000008,60.0
13139010,13139000028,5.9999999999
13139011,13139000009,53.9999999999
13139012,13139000009,34.0
13139013,13139000010,51.0
13139014,13139000010,105.0000000001
13139015,13139000011,115.9999999998
13139015,13139000022,6.0
13139016,13139000012,60.9996244511
13139016,13139000026,1.0
13139016,13139000013,0.0003755488
13139017,13139000013,228.982664834
13139017,13011000011,5.0173351660000005
13139018,13139000014,180.0
13139018,13139000013,1.0
13139019,13139000015,74.0
13139019,13139000013,1.0
13139020,13139000016,33.0
13139021,13139000016,136.0000000001
13139021,13139000017,6.0
13139022,13139000017,100.0
13139022,13139000018,1.0
13139023,13139000018,94.0
13139024,13139000019,73.0
13139024,13139000012,8.0
13139024,13139000021,1.0
13139025,13139000020,123.0
13139025,13139000017,1.0
13139026,13139000021,58.0
13139026,13139000025,1.0
13139027,13139000022,136.0
13139028,13139000023,331.934910775
13139028,13139000024,0.0650892249
13139029,13139000024,140.8077441446
13139029,13139000023,0.19225585520000002
13139030,13139000025,62.9999999999
13139030,13139000019,7.0
13139031,13139000021,70.0
13139032,13139000024,81.0
13139033,13139000012,153.0
13139033,13139000022,1.0
13139034,13139000026,53.0
13139034,13011000008,6.0
13139034,13139000011,1.0
13139035,13139000027,126.9999999999
13139036,13139000028,77.9999999999
13139036,13139000029,7.9999999999
13139036,13139000030,3.0
13139037,13139000029,40.0000000001
13139037,13139000031,25.0
13139037,13139000030,2.0
13139038,13139000030,47.0000000001
13139038,13139000031,29.000000000100002
13139039,13139000019,97.0
13139039,13139000025,7.0
13141004,1314100004A,106.0
13141004,1314100002A,21.0
13141004,1314100004B,1.0
131411A,1314100001A,217.5684935995
131411A,1314100003C,45.984290646299996
131411A,1300900MONT,27.521434273300002
131411A,1314100002B,20.9100721272
131411A,1314100004B,5.0
131411A,1314100003B,0.0157093537
131411B,1314100001B,20.0
131411B,1314100003C,16.0
131411B,1314100003B,10.0
131412A,1314100002B,80.0
131412A,1314100002A,54.0
131412A,1314100004A,25.0
131412A,1314100001B,14.0
131412A,1314100003B,6.0
131412B,1314100004B,86.0
131412B,1314100002B,33.0
131413A,1314100003A,77.0
131413A,1314100004C,55.8058510638
131413A,1314100002A,12.1941489362
131413B,1314100003B,104.0
1314302,13143000002,515.0000000004
1314303,13143000003,262.0
1314304,13143000004,135.0
1314305,13143000005,115.0000000001
1314306,13143000006,57.0
1314307,13143000007,76.0
1314308,13143000008,48.0
1314309,13143000009,36.0
1314310,13143000010,106.0
1314311,13143000011,74.0
1314312,13143000012,286.0
1314313,13143000013,132.0
13145CA,131450000CA,68.0
13145EL,131450000EL,118.9999999998
13145GM,131450000GM,231.9999999999
13145HA,131450000HA,249.0000000001
13145L9,131450000L9,67.0
13145MG,131450000MG,50.0
13145PV,131450000PV,73.0000000001
13145SK,131450000SK,122.0
13145U9,131450000U9,142.0000000001
13145U9,131450000WH,1.0
13145VP,131450000VP,80.0
13145WA,131450000WA,180.0
13145WH,131450000WH,155.0
131472,13147000002,619.9999999999
131473,13147000003,244.0
131474,13147000004,163.0
131475,13147000005,364.0
131476,13147000006,184.0
131477,13147000007,190.0
131478,13147000008,219.9999999999
13149CEN,13149000CEN,48.0
13149COO,13149000COO,71.0
13149ENO,13149000ENO,62.0000000001
13149EPH,13149000EPH,61.0
13149FRA,13149000FRA,161.0000000003
13149GLE,13149000CEN,67.0
13149ROO,13149000CEN,38.0
13149ROO,13149000EPH,21.0
13149SOU,13149000SOU,39.0
13149SOU,13149000FRA,25.0
13149WAL,13149000EPH,29.0
13149WAL,13149000SOU,15.0
13149WAL,13149000FRA,7.0
1315125,13151000025,152.0000000007
1315126,13151000026,44.0
1315127,13151000027,42.9999999999
1315127,13151000026,1.0
1315128,13151000028,140.9999999999
1315129,13151000029,154.9999999998
1315130,13151000030,247.9999999993
1315131,13151000031,154.9985608296
1315131,13151000030,0.0014391704
1315132,13151000032,42.8829489049
1315132,13151000057,0.117051095
1315133,13151000033,116.1265331408
1315133,13151000039,3.3400755425
1315133,13151000054,1.533391317
1315134,13151000034,100.9999191821
1315134,13151000061,8.0818e-05
1315135,13151000035,98.9999999998
1315135,13151000052,2.0
1315136,13151000036,37.0
1315137,13151000037,53.9512394445
1315137,13151000061,0.0487605557
1315138,13151000038,73.0000000002
1315138,13151000053,2.0
1315139,13151000039,64.9999999999
1315140,13151000039,79.0
1315141,13151000041,115.5133119815
1315141,13151000056,0.4866880185
1315142,13151000042,76.9935850333
1315142,13151000043,0.0064149668
1315143,13151000043,45.9992787383
1315143,13151000042,0.0007212616
1315144,13151000044,41.0000000001
1315144,13151000045,20.0
1315145,13151000045,54.0000000001
1315146,13151000046,58.0000000001
1315147,13151000047,45.0
1315148,13151000048,83.9800777976
1315148,13151000059,7.0
1315148,13151000025,0.0199222024
1315149,13151000049,88.0
1315150,13151000050,97.3328461874
1315150,13151000057,1.0
1315150,13151000053,0.6671538128
1315151,13151000051,81.0000000001
1315152,13151000052,69.0000000001
1315153,13151000053,74.7485029096
1315153,13151000038,3.0325588623
1315153,13151000057,0.9240095388
1315153,13151000039,0.29492868949999995
1315154,13151000054,79.0000000002
1315155,13151000055,27.0000000002
1315156,13151000056,37.5844981328
1315156,13063000MO5,1.4155018670000001
1315157,13151000057,31.9027151585
1315157,13151000053,1.0
1315157,13151000050,0.0972848417
1315158,13151000058,46.0
1315159,13151000059,102.0
1315159,13151000048,4.0
1315160,13151000060,79.0000000001
1315161,13151000061,98.7546653798
1315161,13151000034,1.1128560837
1315161,13151000060,0.1324785364
1315162,13151000062,31.0
13153ANNX,1315300ANNX,96.0
13153ANNX,1315300HCTC,1.0
13153BMS,13153000BMS,118.0
13153BMS,1315300RECR,1.0
13153BON,13153000BMS,108.0
13153BON,1315300TWPK,39.999999999799996
13153CENT,1315300CENT,119.0000000001
13153ELBC,1315300RECR,158.027937018
13153ELBC,1315300NSES,14.978726931
13153ELBC,1315300HHPC,0.993336051
