county,precinct,office,district,party,candidate,total_votes
Elbert,,Governor,,Libertarian,Shane Hazel,39
Elbert,,Lieutenant Governor,,Republican,Burt Jones,5226
Elbert,,Lieutenant Governor,,Democrat,Charlie Bailey,1933
Elbert,,Lieutenant Governor,,Libertarian,Ryan Graham,86
Elbert,,Secretary of State,,Republican,Brad Raffensperger (I),5237
Elbert,,Secretary of State,,Democrat,Bee Nguyen,1793
Elbert,,Secretary of State,,Libertarian,Ted Metz,204
Elbert,,Attorney General,,Republican,Chris Carr (I),5253
Elbert,,Attorney General,,Democrat,"Jennifer """"Jen"""" Jordan",1940
Elbert,,Attorney General,,Libertarian,Martin Cowen,79
Elbert,,Commissioner of Agriculture,,Republican,Tyler Harper,5301
Elbert,,Commissioner of Agriculture,,Democrat,Nakita Hemingway,1872
Elbert,,Commissioner of Agriculture,,Libertarian,David Raudabaugh,93
Elbert,,Commissioner of Insurance,,Republican,John King (I),5315
Elbert,,Commissioner of Insurance,,Democrat,Janice Laws Robinson,1935
Elbert,,State School Superintendent,,Republican,Richard Woods (I),5362
Elbert,,State School Superintendent,,Democrat,Alisha Thomas Searcy,1894
Elbert,,Commissioner of Labor,,Republican,Bruce Thompson,5230
Elbert,,Commissioner of Labor,,Democrat,"William """"Will"""" Boddie, Jr",1904
Elbert,,Commissioner of Labor,,Libertarian,Emily Anderson,109
Emanuel,,U.S. Senate,,Republican,Herschel Junior Walker,5329
Emanuel,,U.S. Senate,,Democrat,Raphael Warnock (I),2157
Emanuel,,U.S. Senate,,Libertarian,Chase Oliver,58
Emanuel,,Governor,,Republican,Brian Kemp (I),5505
Emanuel,,Governor,,Democrat,Stacey Abrams,2024
Emanuel,,Governor,,Libertarian,Shane Hazel,33
Emanuel,,Lieutenant Governor,,Republican,Burt Jones,5331
Emanuel,,Lieutenant Governor,,Democrat,Charlie Bailey,1969
Emanuel,,Lieutenant Governor,,Libertarian,Ryan Graham,102
Emanuel,,Secretary of State,,Republican,Brad Raffensperger (I),5330
Emanuel,,Secretary of State,,Democrat,Bee Nguyen,1895
Emanuel,,Secretary of State,,Libertarian,Ted Metz,171
Emanuel,,Attorney General,,Republican,Chris Carr (I),5354
Emanuel,,Attorney General,,Democrat,"Jennifer """"Jen"""" Jordan",2057
Emanuel,,Attorney General,,Libertarian,Martin Cowen,49
Emanuel,,Commissioner of Agriculture,,Republican,Tyler Harper,5395
Emanuel,,Commissioner of Agriculture,,Democrat,Nakita Hemingway,1957
Emanuel,,Commissioner of Agriculture,,Libertarian,David Raudabaugh,84
Emanuel,,Commissioner of Insurance,,Republican,John King (I),5393
Emanuel,,Commissioner of Insurance,,Democrat,Janice Laws Robinson,2007
Emanuel,,State School Superintendent,,Republican,Richard Woods (I),5429
Emanuel,,State School Superintendent,,Democrat,Alisha Thomas Searcy,1992
Emanuel,,Commissioner of Labor,,Republican,Bruce Thompson,5348
Emanuel,,Commissioner of Labor,,Democrat,"William """"Will"""" Boddie, Jr",1974
Emanuel,,Commissioner of Labor,,Libertarian,Emily Anderson,97
Evans,,U.S. Senate,,Republican,Herschel Junior Walker,2314
Evans,,U.S. Senate,,Democrat,Raphael Warnock (I),968
Evans,,U.S. Senate,,Libertarian,Chase Oliver,54
Evans,,Governor,,Republican,Brian Kemp (I),2467
Evans,,Governor,,Democrat,Stacey Abrams,882
Evans,,Governor,,Libertarian,Shane Hazel,12
Evans,,Lieutenant Governor,,Republican,Burt Jones,2376
Evans,,Lieutenant Governor,,Democrat,Charlie Bailey,870
Evans,,Lieutenant Governor,,Libertarian,Ryan Graham,54
Evans,,Secretary of State,,Republican,Brad Raffensperger (I),2440
Evans,,Secretary of State,,Democrat,Bee Nguyen,799
Evans,,Secretary of State,,Libertarian,Ted Metz,67
Evans,,Attorney General,,Republican,Chris Carr (I),2394
Evans,,Attorney General,,Democrat,"Jennifer """"Jen"""" Jordan",892
Evans,,Attorney General,,Libertarian,Martin Cowen,30
Evans,,Commissioner of Agriculture,,Republican,Tyler Harper,2407
Evans,,Commissioner of Agriculture,,Democrat,Nakita Hemingway,860
Evans,,Commissioner of Agriculture,,Libertarian,David Raudabaugh,49
Evans,,Commissioner of Insurance,,Republican,John King (I),2433
Evans,,Commissioner of Insurance,,Democrat,Janice Laws Robinson,871
Evans,,State School Superintendent,,Republican,Richard Woods (I),2431
Evans,,State School Superintendent,,Democrat,Alisha Thomas Searcy,876
Evans,,Commissioner of Labor,,Republican,Bruce Thompson,2390
Evans,,Commissioner of Labor,,Democrat,"William """"Will"""" Boddie, Jr",862
Evans,,Commissioner of Labor,,Libertarian,Emily Anderson,64
Fannin,,U.S. Senate,,Republican,Herschel Junior Walker,10036
Fannin,,U.S. Senate,,Democrat,Raphael Warnock (I),2230
Fannin,,U.S. Senate,,Libertarian,Chase Oliver,290
Fannin,,Governor,,Republican,Brian Kemp (I),10752
Fannin,,Governor,,Democrat,Stacey Abrams,1796
Fannin,,Governor,,Libertarian,Shane Hazel,89
Fannin,,Lieutenant Governor,,Republican,Burt Jones,10320
Fannin,,Lieutenant Governor,,Democrat,Charlie Bailey,1991
Fannin,,Lieutenant Governor,,Libertarian,Ryan Graham,198
Fannin,,Secretary of State,,Republican,Brad Raffensperger (I),10194
Fannin,,Secretary of State,,Democrat,Bee Nguyen,1775
Fannin,,Secretary of State,,Libertarian,Ted Metz,481
Fannin,,Attorney General,,Republican,Chris Carr (I),10389
Fannin,,Attorney General,,Democrat,"Jennifer """"Jen"""" Jordan",2011
Fannin,,Attorney General,,Libertarian,Martin Cowen,152
Fannin,,Commissioner of Agriculture,,Republican,Tyler Harper,10505
Fannin,,Commissioner of Agriculture,,Democrat,Nakita Hemingway,1780
Fannin,,Commissioner of Agriculture,,Libertarian,David Raudabaugh,236
Fannin,,Commissioner of Insurance,,Republican,John King (I),10590
Fannin,,Commissioner of Insurance,,Democrat,Janice Laws Robinson,1881
Fannin,,State School Superintendent,,Republican,Richard Woods (I),10598
Fannin,,State School Superintendent,,Democrat,Alisha Thomas Searcy,1896
Fannin,,Commissioner of Labor,,Republican,Bruce Thompson,10405
Fannin,,Commissioner of Labor,,Democrat,"William """"Will"""" Boddie, Jr",1849
Fannin,,Commissioner of Labor,,Libertarian,Emily Anderson,237
Fayette,,U.S. Senate,,Republican,Herschel Junior Walker,30178
Fayette,,U.S. Senate,,Democrat,Raphael Warnock (I),28284
Fayette,,U.S. Senate,,Libertarian,Chase Oliver,1496
Fayette,,Governor,,Republican,Brian Kemp (I),34116
Fayette,,Governor,,Democrat,Stacey Abrams,25769
Fayette,,Governor,,Libertarian,Shane Hazel,461
Fayette,,Lieutenant Governor,,Republican,Burt Jones,32217
Fayette,,Lieutenant Governor,,Democrat,Charlie Bailey,26218
Fayette,,Lieutenant Governor,,Libertarian,Ryan Graham,1420
Fayette,,Secretary of State,,Republican,Brad Raffensperger (I),33528
Fayette,,Secretary of State,,Democrat,Bee Nguyen,24560
Fayette,,Secretary of State,,Libertarian,Ted Metz,1781
Fayette,,Attorney General,,Republican,Chris Carr (I),32840
Fayette,,Attorney General,,Democrat,"Jennifer """"Jen"""" Jordan",26105
Fayette,,Attorney General,,Libertarian,Martin Cowen,979
Fayette,,Commissioner of Agriculture,,Republican,Tyler Harper,33423
Fayette,,Commissioner of Agriculture,,Democrat,Nakita Hemingway,24836
Fayette,,Commissioner of Agriculture,,Libertarian,David Raudabaugh,1434
Fayette,,Commissioner of Insurance,,Republican,John King (I),34236
Fayette,,Commissioner of Insurance,,Democrat,Janice Laws Robinson,25357
Fayette,,State School Superintendent,,Republican,Richard Woods (I),34249
Fayette,,State School Superintendent,,Democrat,Alisha Thomas Searcy,25450
Fayette,,Commissioner of Labor,,Republican,Bruce Thompson,32760
Fayette,,Commissioner of Labor,,Democrat,"William """"Will"""" Boddie, Jr",25181
Fayette,,Commissioner of Labor,,Libertarian,Emily Anderson,1623
Floyd,,U.S. Senate,,Republican,Herschel Junior Walker,21923
Floyd,,U.S. Senate,,Democrat,Raphael Warnock (I),9160
Floyd,,U.S. Senate,,Libertarian,Chase Oliver,813
Floyd,,Governor,,Republican,Brian Kemp (I),23930
Floyd,,Governor,,Democrat,Stacey Abrams,7855
Floyd,,Governor,,Libertarian,Shane Hazel,293
Floyd,,Lieutenant Governor,,Republican,Burt Jones,22789
Floyd,,Lieutenant Governor,,Democrat,Charlie Bailey,8286
Floyd,,Lieutenant Governor,,Libertarian,Ryan Graham,688
Floyd,,Secretary of State,,Republican,Brad Raffensperger (I),23233
Floyd,,Secretary of State,,Democrat,Bee Nguyen,7499
Floyd,,Secretary of State,,Libertarian,Ted Metz,988
Floyd,,Attorney General,,Republican,Chris Carr (I),23111
Floyd,,Attorney General,,Democrat,"Jennifer """"Jen"""" Jordan",8201
Floyd,,Attorney General,,Libertarian,Martin Cowen,509
Floyd,,Commissioner of Agriculture,,Republican,Tyler Harper,23463
Floyd,,Commissioner of Agriculture,,Democrat,Nakita Hemingway,7524
Floyd,,Commissioner of Agriculture,,Libertarian,David Raudabaugh,685
Floyd,,Commissioner of Insurance,,Republican,John King (I),23704
Floyd,,Commissioner of Insurance,,Democrat,Janice Laws Robinson,7929
Floyd,,State School Superintendent,,Republican,Richard Woods (I),23845
Floyd,,State School Superintendent,,Democrat,Alisha Thomas Searcy,7835
Floyd,,Commissioner of Labor,,Republican,Bruce Thompson,23015
Floyd,,Commissioner of Labor,,Democrat,"William """"Will"""" Boddie, Jr",7844
Floyd,,Commissioner of Labor,,Libertarian,Emily Anderson,734
Forsyth,,U.S. Senate,,Republican,Herschel Junior Walker,66013
Forsyth,,U.S. Senate,,Democrat,Raphael Warnock (I),32852
Forsyth,,U.S. Senate,,Libertarian,Chase Oliver,2988
Forsyth,,Governor,,Republican,Brian Kemp (I),74116
Forsyth,,Governor,,Democrat,Stacey Abrams,27434
Forsyth,,Governor,,Libertarian,Shane Hazel,896
Forsyth,,Lieutenant Governor,,Republican,Burt Jones,70468
Forsyth,,Lieutenant Governor,,Democrat,Charlie Bailey,28978
Forsyth,,Lieutenant Governor,,Libertarian,Ryan Graham,2384
Forsyth,,Secretary of State,,Republican,Brad Raffensperger (I),72219
Forsyth,,Secretary of State,,Democrat,Bee Nguyen,25586
Forsyth,,Secretary of State,,Libertarian,Ted Metz,3865
Forsyth,,Attorney General,,Republican,Chris Carr (I),71142
Forsyth,,Attorney General,,Democrat,"Jennifer """"Jen"""" Jordan",28942
Forsyth,,Attorney General,,Libertarian,Martin Cowen,1764
Forsyth,,Commissioner of Agriculture,,Republican,Tyler Harper,72367
Forsyth,,Commissioner of Agriculture,,Democrat,Nakita Hemingway,26522
Forsyth,,Commissioner of Agriculture,,Libertarian,David Raudabaugh,2544
Forsyth,,Commissioner of Insurance,,Republican,John King (I),74006
Forsyth,,Commissioner of Insurance,,Democrat,Janice Laws Robinson,27193
Forsyth,,State School Superintendent,,Republican,Richard Woods (I),74356
Forsyth,,State School Superintendent,,Democrat,Alisha Thomas Searcy,27146
Forsyth,,Commissioner of Labor,,Republican,Bruce Thompson,71445
Forsyth,,Commissioner of Labor,,Democrat,"William """"Will"""" Boddie, Jr",26863
Forsyth,,Commissioner of Labor,,Libertarian,Emily Anderson,2887
Franklin,,U.S. Senate,,Republican,Herschel Junior Walker,7374
Franklin,,U.S. Senate,,Democrat,Raphael Warnock (I),1166
Franklin,,U.S. Senate,,Libertarian,Chase Oliver,164
Franklin,,Governor,,Republican,Brian Kemp (I),7734
Franklin,,Governor,,Democrat,Stacey Abrams,948
Franklin,,Governor,,Libertarian,Shane Hazel,57
Franklin,,Lieutenant Governor,,Republican,Burt Jones,7514
Franklin,,Lieutenant Governor,,Democrat,Charlie Bailey,1018
Franklin,,Lieutenant Governor,,Libertarian,Ryan Graham,139
Franklin,,Secretary of State,,Republican,Brad Raffensperger (I),7431
Franklin,,Secretary of State,,Democrat,Bee Nguyen,877
Franklin,,Secretary of State,,Libertarian,Ted Metz,324
Franklin,,Attorney General,,Republican,Chris Carr (I),7534
Franklin,,Attorney General,,Democrat,"Jennifer """"Jen"""" Jordan",1032
Franklin,,Attorney General,,Libertarian,Martin Cowen,121
Franklin,,Commissioner of Agriculture,,Republican,Tyler Harper,7574
Franklin,,Commissioner of Agriculture,,Democrat,Nakita Hemingway,925
Franklin,,Commissioner of Agriculture,,Libertarian,David Raudabaugh,177
Franklin,,Commissioner of Insurance,,Republican,John King (I),7644
Franklin,,Commissioner of Insurance,,Democrat,Janice Laws Robinson,1012
Franklin,,State School Superintendent,,Republican,Richard Woods (I),7682
Franklin,,State School Superintendent,,Democrat,Alisha Thomas Searcy,989
Franklin,,Commissioner of Labor,,Republican,Bruce Thompson,7539
Franklin,,Commissioner of Labor,,Democrat,"William """"Will"""" Boddie, Jr",981
Franklin,,Commissioner of Labor,,Libertarian,Emily Anderson,156
Fulton,,U.S. Senate,,Republican,Herschel Junior Walker,102758
Fulton,,U.S. Senate,,Democrat,Raphael Warnock (I),307560
Fulton,,U.S. Senate,,Libertarian,Chase Oliver,7854
Fulton,,Governor,,Republican,Brian Kemp (I),128167
Fulton,,Governor,,Democrat,Stacey Abrams,289085
Fulton,,Governor,,Libertarian,Shane Hazel,2632
Fulton,,Lieutenant Governor,,Republican,Burt Jones,115939
Fulton,,Lieutenant Governor,,Democrat,Charlie Bailey,288774
Fulton,,Lieutenant Governor,,Libertarian,Ryan Graham,9831
Fulton,,Secretary of State,,Republican,Brad Raffensperger (I),135424
Fulton,,Secretary of State,,Democrat,Bee Nguyen,272144
Fulton,,Secretary of State,,Libertarian,Ted Metz,8667
Fulton,,Attorney General,,Republican,Chris Carr (I),120409
Fulton,,Attorney General,,Democrat,"Jennifer """"Jen"""" Jordan",288673
Fulton,,Attorney General,,Libertarian,Martin Cowen,6547
Fulton,,Commissioner of Agriculture,,Republican,Tyler Harper,125743
Fulton,,Commissioner of Agriculture,,Democrat,Nakita Hemingway,277357
Fulton,,Commissioner of Agriculture,,Libertarian,David Raudabaugh,9681
Fulton,,Commissioner of Insurance,,Republican,John King (I),131105
Fulton,,Commissioner of Insurance,,Democrat,Janice Laws Robinson,280574
Fulton,,State School Superintendent,,Republican,Richard Woods (I),131587
Fulton,,State School Superintendent,,Democrat,Alisha Thomas Searcy,281067
Fulton,,Commissioner of Labor,,Republican,Bruce Thompson,120770
Fulton,,Commissioner of Labor,,Democrat,"William """"Will"""" Boddie, Jr",278834
Fulton,,Commissioner of Labor,,Libertarian,Emily Anderson,11741
Gilmer,,U.S. Senate,,Republican,Herschel Junior Walker,11159
Gilmer,,U.S. Senate,,Democrat,Raphael Warnock (I),2523
Gilmer,,U.S. Senate,,Libertarian,Chase Oliver,325
Gilmer,,Governor,,Republican,Brian Kemp (I),11952
Gilmer,,Governor,,Democrat,Stacey Abrams,2010
Gilmer,,Governor,,Libertarian,Shane Hazel,124
Gilmer,,Lieutenant Governor,,Republican,Burt Jones,11457
Gilmer,,Lieutenant Governor,,Democrat,Charlie Bailey,2233
Gilmer,,Lieutenant Governor,,Libertarian,Ryan Graham,271
Gilmer,,Secretary of State,,Republican,Brad Raffensperger (I),11295
Gilmer,,Secretary of State,,Democrat,Bee Nguyen,1983
Gilmer,,Secretary of State,,Libertarian,Ted Metz,590
Gilmer,,Attorney General,,Republican,Chris Carr (I),11476
Gilmer,,Attorney General,,Democrat,"Jennifer """"Jen"""" Jordan",2267
Gilmer,,Attorney General,,Libertarian,Martin Cowen,193
Gilmer,,Commissioner of Agriculture,,Republican,Tyler Harper,11656
Gilmer,,Commissioner of Agriculture,,Democrat,Nakita Hemingway,1966
Gilmer,,Commissioner of Agriculture,,Libertarian,David Raudabaugh,302
Gilmer,,Commissioner of Insurance,,Republican,John King (I),11745
Gilmer,,Commissioner of Insurance,,Democrat,Janice Laws Robinson,2090
Gilmer,,State School Superintendent,,Republican,Richard Woods (I),11791
Gilmer,,State School Superintendent,,Democrat,Alisha Thomas Searcy,2103
Gilmer,,Commissioner of Labor,,Republican,Bruce Thompson,11463
Gilmer,,Commissioner of Labor,,Democrat,"William """"Will"""" Boddie, Jr",2077
Gilmer,,Commissioner of Labor,,Libertarian,Emily Anderson,312
Glascock,,U.S. Senate,,Republican,Herschel Junior Walker,1171
Glascock,,U.S. Senate,,Democrat,Raphael Warnock (I),113
Glascock,,U.S. Senate,,Libertarian,Chase Oliver,11
Glascock,,Governor,,Republican,Brian Kemp (I),1211
Glascock,,Governor,,Democrat,Stacey Abrams,89
Glascock,,Governor,,Libertarian,Shane Hazel,5
Glascock,,Lieutenant Governor,,Republican,Burt Jones,1176
Glascock,,Lieutenant Governor,,Democrat,Charlie Bailey,98
Glascock,,Lieutenant Governor,,Libertarian,Ryan Graham,12
Glascock,,Secretary of State,,Republican,Brad Raffensperger (I),1133
Glascock,,Secretary of State,,Democrat,Bee Nguyen,88
Glascock,,Secretary of State,,Libertarian,Ted Metz,42
Glascock,,Attorney General,,Republican,Chris Carr (I),1167
Glascock,,Attorney General,,Democrat,"Jennifer """"Jen"""" Jordan",111
Glascock,,Attorney General,,Libertarian,Martin Cowen,9
Glascock,,Commissioner of Agriculture,,Republican,Tyler Harper,1172
Glascock,,Commissioner of Agriculture,,Democrat,Nakita Hemingway,107
Glascock,,Commissioner of Agriculture,,Libertarian,David Raudabaugh,11
Glascock,,Commissioner of Insurance,,Republican,John King (I),1176
Glascock,,Commissioner of Insurance,,Democrat,Janice Laws Robinson,100
Glascock,,State School Superintendent,,Republican,Richard Woods (I),1183
Glascock,,State School Superintendent,,Democrat,Alisha Thomas Searcy,98
Glascock,,Commissioner of Labor,,Republican,Bruce Thompson,1188
Glascock,,Commissioner of Labor,,Democrat,"William """"Will"""" Boddie, Jr",90
Glascock,,Commissioner of Labor,,Libertarian,Emily Anderson,10
Glynn,,U.S. Senate,,Republican,Herschel Junior Walker,20735
Glynn,,U.S. Senate,,Democrat,Raphael Warnock (I),11812
Glynn,,U.S. Senate,,Libertarian,Chase Oliver,597
Glynn,,Governor,,Republican,Brian Kemp (I),22245
Glynn,,Governor,,Democrat,Stacey Abrams,10779
Glynn,,Governor,,Libertarian,Shane Hazel,255
Glynn,,Lieutenant Governor,,Republican,Burt Jones,21412
Glynn,,Lieutenant Governor,,Democrat,Charlie Bailey,10887
Glynn,,Lieutenant Governor,,Libertarian,Ryan Graham,657
Glynn,,Secretary of State,,Republican,Brad Raffensperger (I),22110
Glynn,,Secretary of State,,Democrat,Bee Nguyen,9774
Glynn,,Secretary of State,,Libertarian,Ted Metz,1017
Glynn,,Attorney General,,Republican,Chris Carr (I),21569
Glynn,,Attorney General,,Democrat,"Jennifer """"Jen"""" Jordan",10971
Glynn,,Attorney General,,Libertarian,Martin Cowen,464
Glynn,,Commissioner of Agriculture,,Republican,Tyler Harper,21791
Glynn,,Commissioner of Agriculture,,Democrat,Nakita Hemingway,10432
Glynn,,Commissioner of Agriculture,,Libertarian,David Raudabaugh,670
Glynn,,Commissioner of Insurance,,Republican,John King (I),22115
Glynn,,Commissioner of Insurance,,Democrat,Janice Laws Robinson,10704
Glynn,,State School Superintendent,,Republican,Richard Woods (I),22175
Glynn,,State School Superintendent,,Democrat,Alisha Thomas Searcy,10737
Glynn,,Commissioner of Labor,,Republican,Bruce Thompson,21559
Glynn,,Commissioner of Labor,,Democrat,"William """"Will"""" Boddie, Jr",10485
Glynn,,Commissioner of Labor,,Libertarian,Emily Anderson,778
Gordon,,U.S. Senate,,Republican,Herschel Junior Walker,14955
Gordon,,U.S. Senate,,Democrat,Raphael Warnock (I),3357
Gordon,,U.S. Senate,,Libertarian,Chase Oliver,475
Gordon,,Governor,,Republican,Brian Kemp (I),16003
Gordon,,Governor,,Democrat,Stacey Abrams,2743
Gordon,,Governor,,Libertarian,Shane Hazel,161
Gordon,,Lieutenant Governor,,Republican,Burt Jones,15339
Gordon,,Lieutenant Governor,,Democrat,Charlie Bailey,2963
Gordon,,Lieutenant Governor,,Libertarian,Ryan Graham,422
Gordon,,Secretary of State,,Republican,Brad Raffensperger (I),15284
Gordon,,Secretary of State,,Democrat,Bee Nguyen,2701
Gordon,,Secretary of State,,Libertarian,Ted Metz,674
Gordon,,Attorney General,,Republican,Chris Carr (I),15428
Gordon,,Attorney General,,Democrat,"Jennifer """"Jen"""" Jordan",3028
Gordon,,Attorney General,,Libertarian,Martin Cowen,296
