county,precinct,office,district,party,candidate,total_votes
Henry,South Hampton,U.S. Senate (Special),,Republican,Annette Davis Jackson,22
Henry,South Hampton,U.S. Senate (Special),,Democrat,Deborah Jackson,299
Henry,South Hampton,U.S. Senate (Special),,Democrat,Jamesia James,109
Henry,South Hampton,U.S. Senate (Special),,Republican,A. Wayne Johnson,28
Henry,South Hampton,U.S. Senate (Special),,Democrat,Tamara Johnson-Shealey,119
Henry,South Hampton,U.S. Senate (Special),,Democrat,Matt Lieberman,92
Henry,South Hampton,U.S. Senate (Special),,Republican,Kelly Loeffler (I),944
Henry,South Hampton,U.S. Senate (Special),,Democrat,Joy Felicia Slade,48
Henry,South Hampton,U.S. Senate (Special),,Libertarian,Brian Slowinski,26
Henry,South Hampton,U.S. Senate (Special),,Independent,Valencia Stovall,11
Henry,South Hampton,U.S. Senate (Special),,Democrat,Ed Tarver,9
Henry,South Hampton,U.S. Senate (Special),,Republican,Kandiss Taylor,26
Henry,South Hampton,U.S. Senate (Special),,Democrat,Raphael Warnock,1344
Henry,South Hampton,U.S. Senate (Special),,Democrat,Richard Dien Winfield,25
Henry,North Hampton,U.S. Senate (Special),,Independent,Al Bartell,9
Henry,North Hampton,U.S. Senate (Special),,Independent,Allen Buckley,18
Henry,North Hampton,U.S. Senate (Special),,Republican,Doug Collins,662
Henry,North Hampton,U.S. Senate (Special),,,John Fortuin (Grn),14
Henry,North Hampton,U.S. Senate (Special),,Republican,Derrick E. Grayson,30
Henry,North Hampton,U.S. Senate (Special),,Independent,Michael Todd Greene,12
Henry,North Hampton,U.S. Senate (Special),,Republican,Annette Davis Jackson,30
Henry,North Hampton,U.S. Senate (Special),,Democrat,Deborah Jackson,469
Henry,North Hampton,U.S. Senate (Special),,Democrat,Jamesia James,156
Henry,North Hampton,U.S. Senate (Special),,Republican,A. Wayne Johnson,21
Henry,North Hampton,U.S. Senate (Special),,Democrat,Tamara Johnson-Shealey,131
Henry,North Hampton,U.S. Senate (Special),,Democrat,Matt Lieberman,116
Henry,North Hampton,U.S. Senate (Special),,Republican,Kelly Loeffler (I),1043
Henry,North Hampton,U.S. Senate (Special),,Democrat,Joy Felicia Slade,64
Henry,North Hampton,U.S. Senate (Special),,Libertarian,Brian Slowinski,34
Henry,North Hampton,U.S. Senate (Special),,Independent,Valencia Stovall,14
Henry,North Hampton,U.S. Senate (Special),,Democrat,Ed Tarver,19
Henry,North Hampton,U.S. Senate (Special),,Republican,Kandiss Taylor,28
Henry,North Hampton,U.S. Senate (Special),,Democrat,Raphael Warnock,1966
Henry,North Hampton,U.S. Senate (Special),,Democrat,Richard Dien Winfield,37
Henry,Mt Carmel,U.S. Senate (Special),,Independent,Al Bartell,12
Henry,Mt Carmel,U.S. Senate (Special),,Independent,Allen Buckley,10
Henry,Mt Carmel,U.S. Senate (Special),,Republican,Doug Collins,232
Henry,Mt Carmel,U.S. Senate (Special),,,John Fortuin (Grn),4
Henry,Mt Carmel,U.S. Senate (Special),,Republican,Derrick E. Grayson,29
Henry,Mt Carmel,U.S. Senate (Special),,Independent,Michael Todd Greene,4
Henry,Mt Carmel,U.S. Senate (Special),,Republican,Annette Davis Jackson,19
Henry,Mt Carmel,U.S. Senate (Special),,Democrat,Deborah Jackson,446
Henry,Mt Carmel,U.S. Senate (Special),,Democrat,Jamesia James,138
Henry,Mt Carmel,U.S. Senate (Special),,Republican,A. Wayne Johnson,16
Henry,Mt Carmel,U.S. Senate (Special),,Democrat,Tamara Johnson-Shealey,143
Henry,Mt Carmel,U.S. Senate (Special),,Democrat,Matt Lieberman,104
Henry,Mt Carmel,U.S. Senate (Special),,Republican,Kelly Loeffler (I),423
Henry,Mt Carmel,U.S. Senate (Special),,Democrat,Joy Felicia Slade,57
Henry,Mt Carmel,U.S. Senate (Special),,Libertarian,Brian Slowinski,7
Henry,Mt Carmel,U.S. Senate (Special),,Independent,Valencia Stovall,12
Henry,Mt Carmel,U.S. Senate (Special),,Democrat,Ed Tarver,22
Henry,Mt Carmel,U.S. Senate (Special),,Republican,Kandiss Taylor,15
Henry,Mt Carmel,U.S. Senate (Special),,Democrat,Raphael Warnock,2237
Henry,Mt Carmel,U.S. Senate (Special),,Democrat,Richard Dien Winfield,44
Henry,Red Oak,U.S. Senate (Special),,Independent,Al Bartell,7
Henry,Red Oak,U.S. Senate (Special),,Independent,Allen Buckley,18
Henry,Red Oak,U.S. Senate (Special),,Republican,Doug Collins,211
Henry,Red Oak,U.S. Senate (Special),,,John Fortuin (Grn),8
Henry,Red Oak,U.S. Senate (Special),,Republican,Derrick E. Grayson,34
Henry,Red Oak,U.S. Senate (Special),,Independent,Michael Todd Greene,11
Henry,Red Oak,U.S. Senate (Special),,Republican,Annette Davis Jackson,17
Henry,Red Oak,U.S. Senate (Special),,Democrat,Deborah Jackson,472
Henry,Red Oak,U.S. Senate (Special),,Democrat,Jamesia James,182
Henry,Red Oak,U.S. Senate (Special),,Republican,A. Wayne Johnson,21
Henry,Red Oak,U.S. Senate (Special),,Democrat,Tamara Johnson-Shealey,146
Henry,Red Oak,U.S. Senate (Special),,Democrat,Matt Lieberman,137
Henry,Red Oak,U.S. Senate (Special),,Republican,Kelly Loeffler (I),281
Henry,Red Oak,U.S. Senate (Special),,Democrat,Joy Felicia Slade,76
Henry,Red Oak,U.S. Senate (Special),,Libertarian,Brian Slowinski,10
Henry,Red Oak,U.S. Senate (Special),,Independent,Valencia Stovall,26
Henry,Red Oak,U.S. Senate (Special),,Democrat,Ed Tarver,19
Henry,Red Oak,U.S. Senate (Special),,Republican,Kandiss Taylor,11
Henry,Red Oak,U.S. Senate (Special),,Democrat,Raphael Warnock,2294
Henry,Red Oak,U.S. Senate (Special),,Democrat,Richard Dien Winfield,43
Henry,Wesley Lakes,U.S. Senate (Special),,Independent,Al Bartell,11
Henry,Wesley Lakes,U.S. Senate (Special),,Independent,Allen Buckley,14
Henry,Wesley Lakes,U.S. Senate (Special),,Republican,Doug Collins,325
Henry,Wesley Lakes,U.S. Senate (Special),,,John Fortuin (Grn),12
Henry,Wesley Lakes,U.S. Senate (Special),,Republican,Derrick E. Grayson,17
Henry,Wesley Lakes,U.S. Senate (Special),,Independent,Michael Todd Greene,13
Henry,Wesley Lakes,U.S. Senate (Special),,Republican,Annette Davis Jackson,17
Henry,Wesley Lakes,U.S. Senate (Special),,Democrat,Deborah Jackson,569
Henry,Wesley Lakes,U.S. Senate (Special),,Democrat,Jamesia James,179
Henry,Wesley Lakes,U.S. Senate (Special),,Republican,A. Wayne Johnson,14
Henry,Wesley Lakes,U.S. Senate (Special),,Democrat,Tamara Johnson-Shealey,166
Henry,Wesley Lakes,U.S. Senate (Special),,Democrat,Matt Lieberman,136
Henry,Wesley Lakes,U.S. Senate (Special),,Republican,Kelly Loeffler (I),479
Henry,Wesley Lakes,U.S. Senate (Special),,Democrat,Joy Felicia Slade,61
Henry,Wesley Lakes,U.S. Senate (Special),,Libertarian,Brian Slowinski,22
Henry,Wesley Lakes,U.S. Senate (Special),,Independent,Valencia Stovall,21
Henry,Wesley Lakes,U.S. Senate (Special),,Democrat,Ed Tarver,20
Henry,Wesley Lakes,U.S. Senate (Special),,Republican,Kandiss Taylor,11
Henry,Wesley Lakes,U.S. Senate (Special),,Democrat,Raphael Warnock,2089
Henry,Wesley Lakes,U.S. Senate (Special),,Democrat,Richard Dien Winfield,35
Henry,McDonough,U.S. Senate (Special),,Independent,Al Bartell,11
Henry,McDonough,U.S. Senate (Special),,Independent,Allen Buckley,7
Henry,McDonough,U.S. Senate (Special),,Republican,Doug Collins,211
Henry,McDonough,U.S. Senate (Special),,,John Fortuin (Grn),3
Henry,McDonough,U.S. Senate (Special),,Republican,Derrick E. Grayson,13
Henry,McDonough,U.S. Senate (Special),,Independent,Michael Todd Greene,4
Henry,McDonough,U.S. Senate (Special),,Republican,Annette Davis Jackson,11
Henry,McDonough,U.S. Senate (Special),,Democrat,Deborah Jackson,223
Henry,McDonough,U.S. Senate (Special),,Democrat,Jamesia James,53
Henry,McDonough,U.S. Senate (Special),,Republican,A. Wayne Johnson,7
Henry,McDonough,U.S. Senate (Special),,Democrat,Tamara Johnson-Shealey,77
Henry,McDonough,U.S. Senate (Special),,Democrat,Matt Lieberman,52
Henry,McDonough,U.S. Senate (Special),,Republican,Kelly Loeffler (I),246
Henry,McDonough,U.S. Senate (Special),,Democrat,Joy Felicia Slade,32
Henry,McDonough,U.S. Senate (Special),,Libertarian,Brian Slowinski,7
Henry,McDonough,U.S. Senate (Special),,Independent,Valencia Stovall,5
Henry,McDonough,U.S. Senate (Special),,Democrat,Ed Tarver,8
Henry,McDonough,U.S. Senate (Special),,Republican,Kandiss Taylor,12
Henry,McDonough,U.S. Senate (Special),,Democrat,Raphael Warnock,970
Henry,McDonough,U.S. Senate (Special),,Democrat,Richard Dien Winfield,18
Henry,McMullen,U.S. Senate (Special),,Independent,Al Bartell,7
Henry,McMullen,U.S. Senate (Special),,Independent,Allen Buckley,13
Henry,McMullen,U.S. Senate (Special),,Republican,Doug Collins,717
Henry,McMullen,U.S. Senate (Special),,,John Fortuin (Grn),12
Henry,McMullen,U.S. Senate (Special),,Republican,Derrick E. Grayson,29
Henry,McMullen,U.S. Senate (Special),,Independent,Michael Todd Greene,6
Henry,McMullen,U.S. Senate (Special),,Republican,Annette Davis Jackson,20
Henry,McMullen,U.S. Senate (Special),,Democrat,Deborah Jackson,131
Henry,McMullen,U.S. Senate (Special),,Democrat,Jamesia James,53
Henry,McMullen,U.S. Senate (Special),,Republican,A. Wayne Johnson,25
Henry,McMullen,U.S. Senate (Special),,Democrat,Tamara Johnson-Shealey,45
Henry,McMullen,U.S. Senate (Special),,Democrat,Matt Lieberman,51
Henry,McMullen,U.S. Senate (Special),,Republican,Kelly Loeffler (I),1053
Henry,McMullen,U.S. Senate (Special),,Democrat,Joy Felicia Slade,26
Henry,McMullen,U.S. Senate (Special),,Libertarian,Brian Slowinski,26
Henry,McMullen,U.S. Senate (Special),,Independent,Valencia Stovall,7
Henry,McMullen,U.S. Senate (Special),,Democrat,Ed Tarver,14
Henry,McMullen,U.S. Senate (Special),,Republican,Kandiss Taylor,33
Henry,McMullen,U.S. Senate (Special),,Democrat,Raphael Warnock,606
Henry,McMullen,U.S. Senate (Special),,Democrat,Richard Dien Winfield,6
Henry,East Lake,U.S. Senate (Special),,Independent,Al Bartell,6
Henry,East Lake,U.S. Senate (Special),,Independent,Allen Buckley,11
Henry,East Lake,U.S. Senate (Special),,Republican,Doug Collins,648
Henry,East Lake,U.S. Senate (Special),,,John Fortuin (Grn),4
Henry,East Lake,U.S. Senate (Special),,Republican,Derrick E. Grayson,25
Henry,East Lake,U.S. Senate (Special),,Independent,Michael Todd Greene,7
Henry,East Lake,U.S. Senate (Special),,Republican,Annette Davis Jackson,17
Henry,East Lake,U.S. Senate (Special),,Democrat,Deborah Jackson,122
Henry,East Lake,U.S. Senate (Special),,Democrat,Jamesia James,22
Henry,East Lake,U.S. Senate (Special),,Republican,A. Wayne Johnson,14
Henry,East Lake,U.S. Senate (Special),,Democrat,Tamara Johnson-Shealey,31
Henry,East Lake,U.S. Senate (Special),,Democrat,Matt Lieberman,50
Henry,East Lake,U.S. Senate (Special),,Republican,Kelly Loeffler (I),1107
Henry,East Lake,U.S. Senate (Special),,Democrat,Joy Felicia Slade,14
Henry,East Lake,U.S. Senate (Special),,Libertarian,Brian Slowinski,19
Henry,East Lake,U.S. Senate (Special),,Independent,Valencia Stovall,6
Henry,East Lake,U.S. Senate (Special),,Democrat,Ed Tarver,6
Henry,East Lake,U.S. Senate (Special),,Republican,Kandiss Taylor,25
Henry,East Lake,U.S. Senate (Special),,Democrat,Raphael Warnock,552
Henry,East Lake,U.S. Senate (Special),,Democrat,Richard Dien Winfield,5
Henry,Hickory Flat,U.S. Senate (Special),,Independent,Al Bartell,17
Henry,Hickory Flat,U.S. Senate (Special),,Independent,Allen Buckley,10
Henry,Hickory Flat,U.S. Senate (Special),,Republican,Doug Collins,430
Henry,Hickory Flat,U.S. Senate (Special),,,John Fortuin (Grn),7
Henry,Hickory Flat,U.S. Senate (Special),,Republican,Derrick E. Grayson,30
Henry,Hickory Flat,U.S. Senate (Special),,Independent,Michael Todd Greene,10
Henry,Hickory Flat,U.S. Senate (Special),,Republican,Annette Davis Jackson,25
Henry,Hickory Flat,U.S. Senate (Special),,Democrat,Deborah Jackson,343
Henry,Hickory Flat,U.S. Senate (Special),,Democrat,Jamesia James,103
Henry,Hickory Flat,U.S. Senate (Special),,Republican,A. Wayne Johnson,16
Henry,Hickory Flat,U.S. Senate (Special),,Democrat,Tamara Johnson-Shealey,111
Henry,Hickory Flat,U.S. Senate (Special),,Democrat,Matt Lieberman,112
Henry,Hickory Flat,U.S. Senate (Special),,Republican,Kelly Loeffler (I),670
Henry,Hickory Flat,U.S. Senate (Special),,Democrat,Joy Felicia Slade,55
Henry,Hickory Flat,U.S. Senate (Special),,Libertarian,Brian Slowinski,18
Henry,Hickory Flat,U.S. Senate (Special),,Independent,Valencia Stovall,11
Henry,Hickory Flat,U.S. Senate (Special),,Democrat,Ed Tarver,21
Henry,Hickory Flat,U.S. Senate (Special),,Republican,Kandiss Taylor,15
Henry,Hickory Flat,U.S. Senate (Special),,Democrat,Raphael Warnock,1814
Henry,Hickory Flat,U.S. Senate (Special),,Democrat,Richard Dien Winfield,33
Henry,Stockbridge East-West,U.S. Senate (Special),,Independent,Al Bartell,14
Henry,Stockbridge East-West,U.S. Senate (Special),,Independent,Allen Buckley,18
Henry,Stockbridge East-West,U.S. Senate (Special),,Republican,Doug Collins,199
Henry,Stockbridge East-West,U.S. Senate (Special),,,John Fortuin (Grn),8
Henry,Stockbridge East-West,U.S. Senate (Special),,Republican,Derrick E. Grayson,31
Henry,Stockbridge East-West,U.S. Senate (Special),,Independent,Michael Todd Greene,13
Henry,Stockbridge East-West,U.S. Senate (Special),,Republican,Annette Davis Jackson,22
Henry,Stockbridge East-West,U.S. Senate (Special),,Democrat,Deborah Jackson,572
Henry,Stockbridge East-West,U.S. Senate (Special),,Democrat,Jamesia James,149
Henry,Stockbridge East-West,U.S. Senate (Special),,Republican,A. Wayne Johnson,16
Henry,Stockbridge East-West,U.S. Senate (Special),,Democrat,Tamara Johnson-Shealey,184
Henry,Stockbridge East-West,U.S. Senate (Special),,Democrat,Matt Lieberman,130
Henry,Stockbridge East-West,U.S. Senate (Special),,Republican,Kelly Loeffler (I),328
Henry,Stockbridge East-West,U.S. Senate (Special),,Democrat,Joy Felicia Slade,81
Henry,Stockbridge East-West,U.S. Senate (Special),,Libertarian,Brian Slowinski,17
Henry,Stockbridge East-West,U.S. Senate (Special),,Independent,Valencia Stovall,24
Henry,Stockbridge East-West,U.S. Senate (Special),,Democrat,Ed Tarver,21
Henry,Stockbridge East-West,U.S. Senate (Special),,Republican,Kandiss Taylor,14
Henry,Stockbridge East-West,U.S. Senate (Special),,Democrat,Raphael Warnock,2429
Henry,Stockbridge East-West,U.S. Senate (Special),,Democrat,Richard Dien Winfield,46
Henry,Stagecoach,U.S. Senate (Special),,Independent,Al Bartell,9
Henry,Stagecoach,U.S. Senate (Special),,Independent,Allen Buckley,11
Henry,Stagecoach,U.S. Senate (Special),,Republican,Doug Collins,326
Henry,Stagecoach,U.S. Senate (Special),,,John Fortuin (Grn),7
Henry,Stagecoach,U.S. Senate (Special),,Republican,Derrick E. Grayson,17
Henry,Stagecoach,U.S. Senate (Special),,Independent,Michael Todd Greene,1
Henry,Stagecoach,U.S. Senate (Special),,Republican,Annette Davis Jackson,19
Henry,Stagecoach,U.S. Senate (Special),,Democrat,Deborah Jackson,239
Henry,Stagecoach,U.S. Senate (Special),,Democrat,Jamesia James,72
Henry,Stagecoach,U.S. Senate (Special),,Republican,A. Wayne Johnson,22
Henry,Stagecoach,U.S. Senate (Special),,Democrat,Tamara Johnson-Shealey,63
Henry,Stagecoach,U.S. Senate (Special),,Democrat,Matt Lieberman,53
Henry,Stagecoach,U.S. Senate (Special),,Republican,Kelly Loeffler (I),485
Henry,Stagecoach,U.S. Senate (Special),,Democrat,Joy Felicia Slade,34
Henry,Stagecoach,U.S. Senate (Special),,Libertarian,Brian Slowinski,14
Henry,Stagecoach,U.S. Senate (Special),,Independent,Valencia Stovall,9
Henry,Stagecoach,U.S. Senate (Special),,Democrat,Ed Tarver,4
Henry,Stagecoach,U.S. Senate (Special),,Republican,Kandiss Taylor,13
Henry,Stagecoach,U.S. Senate (Special),,Democrat,Raphael Warnock,971
Henry,Stagecoach,U.S. Senate (Special),,Democrat,Richard Dien Winfield,15
Henry,Cotton Indian,U.S. Senate (Special),,Independent,Al Bartell,11
Henry,Cotton Indian,U.S. Senate (Special),,Independent,Allen Buckley,12
Henry,Cotton Indian,U.S. Senate (Special),,Republican,Doug Collins,484
Henry,Cotton Indian,U.S. Senate (Special),,,John Fortuin (Grn),13
Henry,Cotton Indian,U.S. Senate (Special),,Republican,Derrick E. Grayson,23
Henry,Cotton Indian,U.S. Senate (Special),,Independent,Michael Todd Greene,8
Henry,Cotton Indian,U.S. Senate (Special),,Republican,Annette Davis Jackson,32
Henry,Cotton Indian,U.S. Senate (Special),,Democrat,Deborah Jackson,293
Henry,Cotton Indian,U.S. Senate (Special),,Democrat,Jamesia James,91
Henry,Cotton Indian,U.S. Senate (Special),,Republican,A. Wayne Johnson,19
Henry,Cotton Indian,U.S. Senate (Special),,Democrat,Tamara Johnson-Shealey,97
Henry,Cotton Indian,U.S. Senate (Special),,Democrat,Matt Lieberman,79
Henry,Cotton Indian,U.S. Senate (Special),,Republican,Kelly Loeffler (I),709
Henry,Cotton Indian,U.S. Senate (Special),,Democrat,Joy Felicia Slade,41
Henry,Cotton Indian,U.S. Senate (Special),,Libertarian,Brian Slowinski,8
Henry,Cotton Indian,U.S. Senate (Special),,Independent,Valencia Stovall,12
Henry,Cotton Indian,U.S. Senate (Special),,Democrat,Ed Tarver,10
Henry,Cotton Indian,U.S. Senate (Special),,Republican,Kandiss Taylor,17
Henry,Cotton Indian,U.S. Senate (Special),,Democrat,Raphael Warnock,1311
Henry,Cotton Indian,U.S. Senate (Special),,Democrat,Richard Dien Winfield,16
Henry,Pleasant Grove,U.S. Senate (Special),,Independent,Al Bartell,4
Henry,Pleasant Grove,U.S. Senate (Special),,Independent,Allen Buckley,3
Henry,Pleasant Grove,U.S. Senate (Special),,Republican,Doug Collins,565
Henry,Pleasant Grove,U.S. Senate (Special),,,John Fortuin (Grn),8
Henry,Pleasant Grove,U.S. Senate (Special),,Republican,Derrick E. Grayson,16
Henry,Pleasant Grove,U.S. Senate (Special),,Independent,Michael Todd Greene,7
Henry,Pleasant Grove,U.S. Senate (Special),,Republican,Annette Davis Jackson,22
Henry,Pleasant Grove,U.S. Senate (Special),,Democrat,Deborah Jackson,189
Henry,Pleasant Grove,U.S. Senate (Special),,Democrat,Jamesia James,66
Henry,Pleasant Grove,U.S. Senate (Special),,Republican,A. Wayne Johnson,15
Henry,Pleasant Grove,U.S. Senate (Special),,Democrat,Tamara Johnson-Shealey,57
Henry,Pleasant Grove,U.S. Senate (Special),,Democrat,Matt Lieberman,62
Henry,Pleasant Grove,U.S. Senate (Special),,Republican,Kelly Loeffler (I),915
Henry,Pleasant Grove,U.S. Senate (Special),,Democrat,Joy Felicia Slade,31
Henry,Pleasant Grove,U.S. Senate (Special),,Libertarian,Brian Slowinski,18
Henry,Pleasant Grove,U.S. Senate (Special),,Independent,Valencia Stovall,13
Henry,Pleasant Grove,U.S. Senate (Special),,Democrat,Ed Tarver,14
Henry,Pleasant Grove,U.S. Senate (Special),,Republican,Kandiss Taylor,17
Henry,Pleasant Grove,U.S. Senate (Special),,Democrat,Raphael Warnock,1138
Henry,Pleasant Grove,U.S. Senate (Special),,Democrat,Richard Dien Winfield,8
Henry,Austin Road,U.S. Senate (Special),,Independent,Al Bartell,2
Henry,Austin Road,U.S. Senate (Special),,Independent,Allen Buckley,2
Henry,Austin Road,U.S. Senate (Special),,Republican,Doug Collins,263
Henry,Austin Road,U.S. Senate (Special),,,John Fortuin (Grn),4
Henry,Austin Road,U.S. Senate (Special),,Republican,Derrick E. Grayson,18
Henry,Austin Road,U.S. Senate (Special),,Independent,Michael Todd Greene,8
Henry,Austin Road,U.S. Senate (Special),,Republican,Annette Davis Jackson,13
Henry,Austin Road,U.S. Senate (Special),,Democrat,Deborah Jackson,199
Henry,Austin Road,U.S. Senate (Special),,Democrat,Jamesia James,55
Henry,Austin Road,U.S. Senate (Special),,Republican,A. Wayne Johnson,11
Henry,Austin Road,U.S. Senate (Special),,Democrat,Tamara Johnson-Shealey,66
Henry,Austin Road,U.S. Senate (Special),,Democrat,Matt Lieberman,59
Henry,Austin Road,U.S. Senate (Special),,Republican,Kelly Loeffler (I),435
Henry,Austin Road,U.S. Senate (Special),,Democrat,Joy Felicia Slade,28
Henry,Austin Road,U.S. Senate (Special),,Libertarian,Brian Slowinski,18
Henry,Austin Road,U.S. Senate (Special),,Independent,Valencia Stovall,9
Henry,Austin Road,U.S. Senate (Special),,Democrat,Ed Tarver,10
Henry,Austin Road,U.S. Senate (Special),,Republican,Kandiss Taylor,10
Henry,Austin Road,U.S. Senate (Special),,Democrat,Raphael Warnock,1294
Henry,Austin Road,U.S. Senate (Special),,Democrat,Richard Dien Winfield,13
Henry,Swan Lake,U.S. Senate (Special),,Independent,Al Bartell,5
Henry,Swan Lake,U.S. Senate (Special),,Independent,Allen Buckley,5
Henry,Swan Lake,U.S. Senate (Special),,Republican,Doug Collins,419
Henry,Swan Lake,U.S. Senate (Special),,,John Fortuin (Grn),6
Henry,Swan Lake,U.S. Senate (Special),,Republican,Derrick E. Grayson,23
Henry,Swan Lake,U.S. Senate (Special),,Independent,Michael Todd Greene,6
Henry,Swan Lake,U.S. Senate (Special),,Republican,Annette Davis Jackson,30
Henry,Swan Lake,U.S. Senate (Special),,Democrat,Deborah Jackson,171
Henry,Swan Lake,U.S. Senate (Special),,Democrat,Jamesia James,49
Henry,Swan Lake,U.S. Senate (Special),,Republican,A. Wayne Johnson,19
Henry,Swan Lake,U.S. Senate (Special),,Democrat,Tamara Johnson-Shealey,58
Henry,Swan Lake,U.S. Senate (Special),,Democrat,Matt Lieberman,61
Henry,Swan Lake,U.S. Senate (Special),,Republican,Kelly Loeffler (I),765
Henry,Swan Lake,U.S. Senate (Special),,Democrat,Joy Felicia Slade,32
Henry,Swan Lake,U.S. Senate (Special),,Libertarian,Brian Slowinski,22
Henry,Swan Lake,U.S. Senate (Special),,Independent,Valencia Stovall,7
Henry,Swan Lake,U.S. Senate (Special),,Democrat,Ed Tarver,4
Henry,Swan Lake,U.S. Senate (Special),,Republican,Kandiss Taylor,17
Henry,Swan Lake,U.S. Senate (Special),,Democrat,Raphael Warnock,818
Henry,Swan Lake,U.S. Senate (Special),,Democrat,Richard Dien Winfield,16
Henry,Shakerag,U.S. Senate (Special),,Independent,Al Bartell,3
Henry,Shakerag,U.S. Senate (Special),,Independent,Allen Buckley,11
Henry,Shakerag,U.S. Senate (Special),,Republican,Doug Collins,102
Henry,Shakerag,U.S. Senate (Special),,,John Fortuin (Grn),7
Henry,Shakerag,U.S. Senate (Special),,Republican,Derrick E. Grayson,5
Henry,Shakerag,U.S. Senate (Special),,Independent,Michael Todd Greene,7
Henry,Shakerag,U.S. Senate (Special),,Republican,Annette Davis Jackson,8
Henry,Shakerag,U.S. Senate (Special),,Democrat,Deborah Jackson,324
Henry,Shakerag,U.S. Senate (Special),,Democrat,Jamesia James,93
Henry,Shakerag,U.S. Senate (Special),,Republican,A. Wayne Johnson,9
Henry,Shakerag,U.S. Senate (Special),,Democrat,Tamara Johnson-Shealey,97
Henry,Shakerag,U.S. Senate (Special),,Democrat,Matt Lieberman,70
Henry,Shakerag,U.S. Senate (Special),,Republican,Kelly Loeffler (I),187
Henry,Shakerag,U.S. Senate (Special),,Democrat,Joy Felicia Slade,49
Henry,Shakerag,U.S. Senate (Special),,Libertarian,Brian Slowinski,6
Henry,Shakerag,U.S. Senate (Special),,Independent,Valencia Stovall,18
Henry,Shakerag,U.S. Senate (Special),,Democrat,Ed Tarver,10
Henry,Shakerag,U.S. Senate (Special),,Republican,Kandiss Taylor,5
Henry,Shakerag,U.S. Senate (Special),,Democrat,Raphael Warnock,1881
Henry,Shakerag,U.S. Senate (Special),,Democrat,Richard Dien Winfield,23
Henry,Ellenwood,U.S. Senate (Special),,Independent,Al Bartell,12
Henry,Ellenwood,U.S. Senate (Special),,Independent,Allen Buckley,8
Henry,Ellenwood,U.S. Senate (Special),,Republican,Doug Collins,150
Henry,Ellenwood,U.S. Senate (Special),,,John Fortuin (Grn),9
Henry,Ellenwood,U.S. Senate (Special),,Republican,Derrick E. Grayson,14
Henry,Ellenwood,U.S. Senate (Special),,Independent,Michael Todd Greene,6
Henry,Ellenwood,U.S. Senate (Special),,Republican,Annette Davis Jackson,10
Henry,Ellenwood,U.S. Senate (Special),,Democrat,Deborah Jackson,305
Henry,Ellenwood,U.S. Senate (Special),,Democrat,Jamesia James,98
Henry,Ellenwood,U.S. Senate (Special),,Republican,A. Wayne Johnson,9
Henry,Ellenwood,U.S. Senate (Special),,Democrat,Tamara Johnson-Shealey,89
Henry,Ellenwood,U.S. Senate (Special),,Democrat,Matt Lieberman,70
Henry,Ellenwood,U.S. Senate (Special),,Republican,Kelly Loeffler (I),271
Henry,Ellenwood,U.S. Senate (Special),,Democrat,Joy Felicia Slade,47
Henry,Ellenwood,U.S. Senate (Special),,Libertarian,Brian Slowinski,6
Henry,Ellenwood,U.S. Senate (Special),,Independent,Valencia Stovall,13
Henry,Ellenwood,U.S. Senate (Special),,Democrat,Ed Tarver,10
Henry,Ellenwood,U.S. Senate (Special),,Republican,Kandiss Taylor,7
Henry,Ellenwood,U.S. Senate (Special),,Democrat,Raphael Warnock,2011
Henry,Ellenwood,U.S. Senate (Special),,Democrat,Richard Dien Winfield,28
Henry,Unity Grove,U.S. Senate (Special),,Independent,Al Bartell,10
Henry,Unity Grove,U.S. Senate (Special),,Independent,Allen Buckley,9
Henry,Unity Grove,U.S. Senate (Special),,Republican,Doug Collins,828
Henry,Unity Grove,U.S. Senate (Special),,,John Fortuin (Grn),7
Henry,Unity Grove,U.S. Senate (Special),,Republican,Derrick E. Grayson,68
Henry,Unity Grove,U.S. Senate (Special),,Independent,Michael Todd Greene,11
Henry,Unity Grove,U.S. Senate (Special),,Republican,Annette Davis Jackson,27
Henry,Unity Grove,U.S. Senate (Special),,Democrat,Deborah Jackson,153
Henry,Unity Grove,U.S. Senate (Special),,Democrat,Jamesia James,41
Henry,Unity Grove,U.S. Senate (Special),,Republican,A. Wayne Johnson,35
Henry,Unity Grove,U.S. Senate (Special),,Democrat,Tamara Johnson-Shealey,51
Henry,Unity Grove,U.S. Senate (Special),,Democrat,Matt Lieberman,68
Henry,Unity Grove,U.S. Senate (Special),,Republican,Kelly Loeffler (I),1446
Henry,Unity Grove,U.S. Senate (Special),,Democrat,Joy Felicia Slade,19
Henry,Unity Grove,U.S. Senate (Special),,Libertarian,Brian Slowinski,26
Henry,Unity Grove,U.S. Senate (Special),,Independent,Valencia Stovall,11
Henry,Unity Grove,U.S. Senate (Special),,Democrat,Ed Tarver,3
Henry,Unity Grove,U.S. Senate (Special),,Republican,Kandiss Taylor,28
Henry,Unity Grove,U.S. Senate (Special),,Democrat,Raphael Warnock,769
Henry,Unity Grove,U.S. Senate (Special),,Democrat,Richard Dien Winfield,12
Henry,Shiloh,U.S. Senate (Special),,Independent,Al Bartell,6
Henry,Shiloh,U.S. Senate (Special),,Independent,Allen Buckley,5
Henry,Shiloh,U.S. Senate (Special),,Republican,Doug Collins,241
Henry,Shiloh,U.S. Senate (Special),,,John Fortuin (Grn),6
