precinct_key,district_num,area_weight,block_count,precinct_block_count
1306700RW01,6,1.0000000000,,
1306700RW02,6,1.0000000000,,
1306700SA01,6,1.0000000000,,
1306700SF01,6,1.0000000000,,
1306700SI01,6,1.0000000000,,
1306700SM01,6,1.0000000000,,
1306700SM03,6,0.8211824172,,
1306700SM03,11,0.1788175828,,
1306700SN1A,11,1.0000000000,,
1306700SN2A,11,1.0000000000,,
1306700SN3A,11,0.5435969944,,
1306700SN3A,13,0.4564030056,,
1306700SN4A,13,1.0000000000,,
1306700SN5A,11,0.2413777409,,
1306700SN5A,13,0.7586222591,,
1306700SN6A,11,1.0000000000,,
1306700SN7A,11,0.0229475179,,
1306700SN7A,13,0.9770524821,,
1306700SO01,6,1.0000000000,,
1306700SO02,11,1.0000000000,,
1306700SO03,11,1.0000000000,,
1306700SW01,14,1.0000000000,,
1306700SW02,13,1.0000000000,,
1306700TM01,11,1.0000000000,,
1306700TR01,6,1.0000000000,,
1306700VA01,11,1.0000000000,,
1306700VG01,11,1.0000000000,,
1306700VG02,11,1.0000000000,,
1306700VG03,11,1.0000000000,,
1306700VG04,11,1.0000000000,,
1306700WG02,11,1.0000000000,,
1306700WL01,6,1.0000000000,,
13069000001,8,1.0000000000,,
13069000002,8,1.0000000000,,
13069000003,8,1.0000000000,,
13069000004,8,1.0000000000,,
13069000005,8,1.0000000000,,
13069000006,8,1.0000000000,,
13071000001,8,1.0000000000,,
13071000002,8,1.0000000000,,
13071000007,8,1.0000000000,,
13071000008,8,1.0000000000,,
13071000009,8,1.0000000000,,
13071000010,8,1.0000000000,,
13071000011,8,1.0000000000,,
13071000012,8,1.0000000000,,
13071000013,8,1.0000000000,,
13071000014,8,1.0000000000,,
13071000015,8,1.0000000000,,
13071000016,8,1.0000000000,,
13071000017,8,1.0000000000,,
13071000018,8,1.0000000000,,
13071000019,8,1.0000000000,,
13071000020,8,1.0000000000,,
13071000021,8,1.0000000000,,
13071000022,8,1.0000000000,,
13071000023,8,1.0000000000,,
13073000010,12,1.0000000000,,
13073000015,12,1.0000000000,,
13073000016,12,1.0000000000,,
13073000017,12,1.0000000000,,
13073000018,12,1.0000000000,,
13073000020,12,1.0000000000,,
13073000025,12,1.0000000000,,
13073000026,12,1.0000000000,,
13073000030,12,1.0000000000,,
13073000031,12,1.0000000000,,
13073000032,12,1.0000000000,,
13073000033,12,1.0000000000,,
13073000034,12,1.0000000000,,
13073000040,12,1.0000000000,,
13073000050,12,1.0000000000,,
13073000051,12,1.0000000000,,
13073000060,12,1.0000000000,,
13073000061,12,1.0000000000,,
13073000062,12,1.0000000000,,
13073000063,12,1.0000000000,,
13073000064,12,1.0000000000,,
13073000065,12,1.0000000000,,
13073000070,12,1.0000000000,,
13073000074,12,1.0000000000,,
13073000075,12,1.0000000000,,
13073000076,12,1.0000000000,,
13073000080,12,1.0000000000,,
13073000085,12,1.0000000000,,
13073000090,12,1.0000000000,,
13073000100,12,1.0000000000,,
13073000105,12,1.0000000000,,
13073000107,12,1.0000000000,,
13073000108,12,1.0000000000,,
13073000109,12,1.0000000000,,
13073000110,12,1.0000000000,,
13073000111,12,1.0000000000,,
13073000115,12,1.0000000000,,
13073000120,12,1.0000000000,,
13073000125,12,1.0000000000,,
13073000130,12,1.0000000000,,
13073000131,12,1.0000000000,,
13073000132,12,1.0000000000,,
13073000134,12,1.0000000000,,
13073000135,12,1.0000000000,,
13073000136,12,1.0000000000,,
13073000137,12,1.0000000000,,
1307500000C,8,1.0000000000,,
1307500000L,8,1.0000000000,,
1307500000M,8,1.0000000000,,
1307500000S,8,1.0000000000,,
130750000DB,8,1.0000000000,,
130750000EP,8,1.0000000000,,
130750000NL,8,1.0000000000,,
130750000RB,8,1.0000000000,,
13077000001,3,1.0000000000,,
13077000002,3,1.0000000000,,
13077000003,3,1.0000000000,,
13077000004,3,1.0000000000,,
13077000005,3,1.0000000000,,
13077000006,3,1.0000000000,,
13077000007,3,1.0000000000,,
13077000008,3,1.0000000000,,
13077000009,3,1.0000000000,,
13077000010,3,1.0000000000,,
13077000011,3,1.0000000000,,
13077000012,3,1.0000000000,,
13077000013,3,1.0000000000,,
