precinct_key,district_num,area_weight,land_area,precinct_land_area,block_count,precinct_block_count
13097000735,28,1.0000000000,10687933,10687933,37,37
13097000737,35,1.0000000000,10446558,10446558,75,75
13097000738,35,1.0000000000,4157374,4157374,30,30
13097000739,35,1.0000000000,7101580,7101580,44,44
13097000740,35,1.0000000000,5538470,5538470,46,46
13097000784,35,1.0000000000,21403078,21403078,62,62
13097000785,35,1.0000000000,18244755,18244755,20,20
13097001258,30,1.0000000000,43792856,43792856,110,110
13097001259,30,1.0000000000,32582772,32582772,42,42
13097001260,28,1.0000000000,74450389,74450389,88,88
13097001270,35,1.0000000000,9032693,9032693,98,98
13097001271,28,1.0000000000,66211882,66211882,85,85
13097001272,28,1.0000000000,41922553,41922553,50,50
13097001273,35,1.0000000000,11863147,11863147,74,74
13097001274,35,1.0000000000,6439188,6439188,42,42
13097001275,35,1.0000000000,35698751,35698751,122,122
13097001276,35,1.0000000000,8439090,8439090,38,38
1309700736N,35,1.0000000000,10301709,10301709,33,33
1309700736S,35,1.0000000000,35190944,35190944,33,33
1309900000A,12,1.0000000000,331565692,331565692,142,142
1309900000B,12,1.0000000000,100101698,100101698,224,224
1309900000U,12,1.0000000000,342091448,342091448,133,133
130990000CS,12,1.0000000000,318282822,318282822,219,219
130990000CU,12,1.0000000000,235584965,235584965,123,123
13101001058,8,1.0000000000,1088849471,1088849471,413,413
1310300001A,4,1.0000000000,32196846,32196846,48,48
1310300001B,4,1.0000000000,79471451,79471451,87,87
1310300001C,4,1.0000000000,31007721,31007721,73,73
1310300001D,4,1.0000000000,20352101,20352101,28,28
1310300002A,4,1.0000000000,26324939,26324939,43,43
1310300002B,4,1.0000000000,19653602,19653602,39,39
1310300002C,4,1.0000000000,64396371,64396371,78,78
1310300003A,4,1.0000000000,267448388,267448388,131,131
1310300003B,4,1.0000000000,195099471,195099471,88,88
1310300003C,4,1.0000000000,87175807,87175807,133,133
1310300003D,4,1.0000000000,113231790,113231790,131,131
1310300004A,4,1.0000000000,72759443,72759443,160,160
1310300004B,4,1.0000000000,48526394,48526394,83,83
1310300004C,4,1.0000000000,58804558,58804558,32,32
1310300005A,4,1.0000000000,43509817,43509817,84,84
1310300005B,4,1.0000000000,14461844,14461844,85,85
1310300005C,4,1.0000000000,65741052,65741052,44,44
13105000189,24,1.0000000000,41499971,41499971,260,260
13105000190,24,1.0000000000,70761628,70761628,61,61
13105000191,24,1.0000000000,108120222,108120222,73,73
13105000192,24,1.0000000000,64648972,64648972,55,55
13105000193,24,1.0000000000,75561060,75561060,62,62
13105000196,24,1.0000000000,128162461,128162461,66,66
13105000197,24,1.0000000000,102949626,102949626,118,118
13105000199,24,1.0000000000,67089542,67089542,52,52
13105000201,24,1.0000000000,89831684,89831684,161,161
13105000202,24,1.0000000000,76295567,76295567,52,52
13105000315,24,1.0000000000,84431403,84431403,85,85
13107000050,23,1.0000000000,147477128,147477128,98,98
13107000052,23,1.0000000000,61145930,61145930,26,26
13107000053,23,1.0000000000,332148707,332148707,629,629
13107000057,23,1.0000000000,137629591,137629591,81,81
13107000058,23,1.0000000000,132055419,132055419,130,130
13107001208,23,1.0000000000,208517308,208517308,140,140
13107001333,23,1.0000000000,203295513,203295513,86,86
13107001429,23,1.0000000000,90949996,90949996,75,75
13107001502,23,1.0000000000,115666264,115666264,109,109
13107001560,23,1.0000000000,175526194,175526194,210,210
13107001748,23,1.0000000000,158267381,158267381,112,112
13109000011,4,1.0000000000,473694905,473694905,888,888
1311100COLW,51,1.0000000000,245615963,245615963,80,80
1311100FAIR,51,1.0000000000,62084611,62084611,64,64
1311100FLIN,51,1.0000000000,45669022,45669022,167,167
1311100HEMP,51,1.0000000000,45690393,45690393,89,89
1311100HOTH,51,1.0000000000,32744693,32744693,63,63
1311100MINE,51,1.0000000000,50343446,50343446,99,99
1311100MOBI,51,1.0000000000,46065244,46065244,50,50
1311100MORG,51,1.0000000000,121040170,121040170,126,126
1311100NOON,51,1.0000000000,78258494,78258494,72,72
1311100SKEN,51,1.0000000000,158082043,158082043,64,64
1311100SUGC,51,1.0000000000,57569086,57569086,79,79
1311100TOCC,51,1.0000000000,59434356,59434356,274,274
13113000001,34,1.0000000000,5122520,5122520,40,40
13113000002,16,1.0000000000,64366067,64366067,91,91
13113000003,34,1.0000000000,15627527,15627527,43,43
13113000004,34,1.0000000000,3997868,3997868,35,35
13113000005,34,1.0000000000,6076334,6076334,43,43
13113000006,34,1.0000000000,16358273,16358273,18,18
13113000007,34,1.0000000000,21234234,21234234,49,49
13113000008,34,1.0000000000,13197815,13197815,44,44
13113000009,16,1.0000000000,16719887,16719887,46,46
13113000010,16,1.0000000000,32359656,32359656,113,113
13113000011,16,1.0000000000,6135603,6135603,40,40
13113000012,16,1.0000000000,2027158,2027158,22,22
13113000013,16,1.0000000000,33186307,33186307,43,43
13113000014,16,1.0000000000,25173858,25173858,47,47
13113000015,16,1.0000000000,40173048,40173048,36,36
13113000016,16,1.0000000000,7147216,7147216,47,47
13113000017,16,1.0000000000,1886122,1886122,15,15
13113000018,16,1.0000000000,9141632,9141632,62,62
13113000019,16,1.0000000000,4190774,4190774,34,34
13113000020,16,1.0000000000,1235664,1235664,9,9
13113000021,16,1.0000000000,3584803,3584803,34,34
13113000022,16,1.0000000000,3738155,3738155,24,24
13113000023,34,1.0000000000,4702059,4702059,12,12
13113000024,34,1.0000000000,11008307,11008307,48,48
13113000025,16,1.0000000000,8206782,8206782,17,17
13113000026,16,1.0000000000,17126286,17126286,63,63
13113000027,16,1.0000000000,31320351,31320351,84,84
13113000028,34,1.0000000000,16766422,16766422,47,47
13113000029,34,1.0000000000,5458606,5458606,61,61
13113000030,16,1.0000000000,10453240,10453240,28,28
13113000031,16,1.0000000000,4762365,4762365,42,42
13113000032,16,1.0000000000,16168376,16168376,53,53
13113000033,16,1.0000000000,4061773,4061773,20,20
13113000034,16,1.0000000000,17000517,17000517,61,61
13113000035,16,1.0000000000,10998892,10998892,68,68
13113000036,16,1.0000000000,13193046,13193046,16,16
13115000001,52,1.0000000000,53727010,53727010,132,132
13115000010,53,1.0000000000,41521790,41521790,60,60
13115000015,52,1.0000000000,96145931,96145931,85,85
13115000020,52,1.0000000000,97283861,97283861,108,108
13115000025,52,1.0000000000,66954287,66954287,57,57
13115000030,52,1.0000000000,69651657,69651657,115,115
13115000035,53,1.0000000000,78564876,78564876,25,25
13115000040,53,1.0000000000,70791833,70791833,52,52
13115000045,52,1.0000000000,135592864,135592864,89,89
13115000050,52,0.0451253212,2802020,62094184,16,242
13115000050,53,0.9548746788,59292164,62094184,226,242
13115000055,52,1.0000000000,35981866,35981866,98,98
13115000060,52,1.0000000000,58740419,58740419,51,51
13115000065,52,1.0000000000,23536112,23536112,112,112
13115000075,52,1.0000000000,7793612,7793612,94,94
13115000076,52,1.0000000000,8506644,8506644,153,153
13115000080,52,1.0000000000,135640852,135640852,117,117
13115000085,52,1.0000000000,11777770,11777770,88,88
13115000090,52,1.0000000000,12705175,12705175,191,191
13115000105,52,1.0000000000,11009042,11009042,196,196
13115000110,52,1.0000000000,7212997,7212997,68,68
13115000115,53,1.0000000000,68874977,68874977,31,31
13115000125,52,1.0000000000,31381306,31381306,68,68
13115000130,52,1.0000000000,102967671,102967671,187,187
13115000135,52,1.0000000000,16374119,16374119,131,131
13115000140,52,1.0000000000,15573740,15573740,201,201
13117000001,27,0.6215192558,20446022,32896844,85,131
13117000001,48,0.3784807442,12450822,32896844,46,131
13117000002,27,1.0000000000,19517787,19517787,93,93
13117000003,27,1.0000000000,47463304,47463304,132,132
13117000004,27,1.0000000000,41433439,41433439,72,72
13117000005,27,1.0000000000,23596196,23596196,59,59
13117000006,27,1.0000000000,50160189,50160189,77,77
13117000007,27,1.0000000000,17332331,17332331,140,140
13117000008,27,1.0000000000,20261509,20261509,67,67
13117000010,27,1.0000000000,43368775,43368775,155,155
13117000015,27,1.0000000000,52415331,52415331,80,80
13117000016,27,1.0000000000,49752089,49752089,163,163
13117000019,48,1.0000000000,16442302,16442302,47,47
13117000021,48,1.0000000000,25290897,25290897,73,73
13117000025,48,1.0000000000,20380764,20380764,92,92
13117000027,27,1.0000000000,75951214,75951214,102,102
13117000029,27,0.9268194998,42165351,45494674,156,166
13117000029,48,0.0731805002,3329323,45494674,10,166
13119000001,50,1.0000000000,141400062,141400062,217,217
13119000002,50,1.0000000000,125419923,125419923,122,122
13119000003,50,1.0000000000,92528860,92528860,198,198
13119000004,50,1.0000000000,62291760,62291760,214,214
13119000005,50,1.0000000000,56912836,56912836,113,113
13119000006,50,1.0000000000,38097364,38097364,176,176
13119000007,50,1.0000000000,160242428,160242428,172,172
1312100001A,36,1.0000000000,1707156,1707156,49,49
1312100001B,36,1.0000000000,3551781,3551781,82,82
1312100001C,36,1.0000000000,3268778,3268778,51,51
1312100001D,36,1.0000000000,772092,772092,27,27
1312100001E,36,1.0000000000,2298455,2298455,80,80
1312100001F,36,1.0000000000,681314,681314,22,22
1312100001G,36,1.0000000000,1210398,1210398,52,52
1312100001H,36,1.0000000000,506399,506399,24,24
1312100001I,36,1.0000000000,178746,178746,12,12
1312100001J,36,1.0000000000,2362319,2362319,74,74
1312100001P,36,1.0000000000,1801759,1801759,29,29
1312100001R,36,1.0000000000,1622469,1622469,20,20
1312100001S,36,1.0000000000,3464451,3464451,32,32
1312100001T,36,1.0000000000,2541262,2541262,32,32
1312100002A,36,1.0000000000,425070,425070,28,28
1312100002B,36,1.0000000000,1237054,1237054,101,101
1312100002C,36,1.0000000000,425429,425429,9,9
1312100002D,36,1.0000000000,1264823,1264823,45,45
1312100002E,36,1.0000000000,916669,916669,33,33
1312100002G,36,1.0000000000,1046072,1046072,45,45
1312100002J,36,1.0000000000,700591,700591,28,28
1312100002K,36,1.0000000000,341643,341643,21,21
1312100002S,36,1.0000000000,413386,413386,29,29
1312100002W,39,1.0000000000,158578,158578,4,4
1312100003A,39,1.0000000000,1264424,1264424,28,28
1312100003B,39,1.0000000000,589805,589805,14,14
1312100003C,38,1.0000000000,2223589,2223589,43,43
1312100003D,39,1.0000000000,812921,812921,19,19
1312100003E,39,1.0000000000,973517,973517,39,39
1312100003F,39,1.0000000000,1102135,1102135,57,57
1312100003G,36,1.0000000000,438008,438008,23,23
1312100003H,38,1.0000000000,857198,857198,16,16
1312100003I,39,1.0000000000,2154588,2154588,57,57
1312100003L,39,1.0000000000,698357,698357,19,19
1312100003M,6,1.0000000000,1823141,1823141,35,35
1312100003N,39,1.0000000000,1792546,1792546,113,113
1312100003S,38,1.0000000000,1368540,1368540,15,15
1312100003T,36,1.0000000000,1304263,1304263,60,60
1312100004A,39,1.0000000000,842141,842141,40,40
1312100004B,36,1.0000000000,782840,782840,35,35
1312100004C,39,1.0000000000,326207,326207,7,7
1312100004D,39,1.0000000000,927720,927720,38,38
1312100004F,36,1.0000000000,934583,934583,41,41
1312100004G,39,1.0000000000,709569,709569,20,20
1312100004I,36,1.0000000000,1403640,1403640,78,78
1312100004J,36,1.0000000000,571766,571766,34,34
1312100004K,36,1.0000000000,1578135,1578135,60,60
1312100004L,39,1.0000000000,1215750,1215750,37,37
1312100004M,39,1.0000000000,632427,632427,17,17
1312100004S,39,1.0000000000,1603554,1603554,25,25
1312100004T,39,1.0000000000,887281,887281,17,17
1312100004V,36,1.0000000000,1776683,1776683,77,77
1312100004W,36,1.0000000000,197328,197328,5,5
1312100005B,36,1.0000000000,716104,716104,37,37
1312100005C,36,1.0000000000,87354,87354,7,7
1312100005D,36,1.0000000000,190099,190099,7,7
1312100005F,36,1.0000000000,126258,126258,4,4
1312100005J,36,1.0000000000,158179,158179,3,3
1312100005K,36,1.0000000000,714015,714015,35,35
1312100006B,36,1.0000000000,598333,598333,17,17
1312100006D,39,1.0000000000,6408450,6408450,141,141
1312100006E,39,1.0000000000,1238623,1238623,19,19
1312100006F,36,1.0000000000,843404,843404,26,26
1312100006G,36,1.0000000000,339082,339082,9,9
1312100006I,39,1.0000000000,1337070,1337070,45,45
1312100006J,36,1.0000000000,2274268,2274268,39,39
1312100006N,39,1.0000000000,1379526,1379526,21,21
1312100006Q,39,1.0000000000,570981,570981,17,17
1312100006R,39,1.0000000000,822419,822419,24,24
1312100007A,14,1.0000000000,4153480,4153480,54,54
1312100007B,14,1.0000000000,4403353,4403353,47,47
1312100007C,14,1.0000000000,1691772,1691772,34,34
1312100007D,6,1.0000000000,2277419,2277419,42,42
1312100007E,6,1.0000000000,1376308,1376308,19,19
1312100007F,6,1.0000000000,1991924,1991924,34,34
1312100007H,39,1.0000000000,1149170,1149170,23,23
1312100007J,39,1.0000000000,1459033,1459033,29,29
1312100007M,6,1.0000000000,1182351,1182351,20,20
1312100007N,6,1.0000000000,606028,606028,9,9
1312100008A,6,1.0000000000,8244084,8244084,38,38
1312100008B,6,1.0000000000,5098300,5098300,48,48
1312100008C,6,1.0000000000,5396375,5396375,32,32
1312100008D,6,1.0000000000,2409068,2409068,13,13
1312100008E,6,1.0000000000,8570888,8570888,51,51
1312100008G,6,1.0000000000,1467634,1467634,15,15
1312100008H,39,1.0000000000,2168416,2168416,37,37
1312100008J,6,1.0000000000,2182391,2182391,38,38
1312100008K,39,1.0000000000,968397,968397,17,17
1312100008L,39,1.0000000000,1701634,1701634,35,35
1312100008M,6,1.0000000000,2735303,2735303,28,28
1312100008P,39,1.0000000000,1137109,1137109,19,19
1312100009A,6,1.0000000000,6618815,6618815,89,89
1312100009B,38,1.0000000000,4816198,4816198,19,19
1312100009C,38,1.0000000000,2918391,2918391,31,31
1312100009D,38,1.0000000000,2118806,2118806,36,36
1312100009E,6,1.0000000000,5593030,5593030,70,70
1312100009F,6,1.0000000000,2764142,2764142,41,41
1312100009G,6,1.0000000000,4601572,4601572,64,64
1312100009H,6,1.0000000000,1058618,1058618,18,18
1312100009I,6,1.0000000000,2012828,2012828,51,51
1312100009K,38,1.0000000000,8817833,8817833,91,91
1312100009M,6,1.0000000000,4195726,4195726,45,45
1312100010A,38,1.0000000000,5337566,5337566,39,39
1312100010B,38,1.0000000000,6143965,6143965,64,64
1312100010C,38,1.0000000000,1648471,1648471,7,7
1312100010D,38,1.0000000000,4814034,4814034,46,46
1312100010E,38,1.0000000000,1496089,1496089,21,21
1312100010F,38,1.0000000000,1279635,1279635,20,20
1312100010G,38,1.0000000000,2474941,2474941,10,10
1312100010I,38,1.0000000000,550410,550410,2,2
1312100010J,38,1.0000000000,3027319,3027319,18,18
1312100010K,38,1.0000000000,2214876,2214876,28,28
1312100010M,39,1.0000000000,1509457,1509457,42,42
1312100010P,38,1.0000000000,2007754,2007754,27,27
1312100010R,38,1.0000000000,582976,582976,9,9
1312100011B,38,1.0000000000,9136438,9136438,86,86
1312100011C,38,1.0000000000,6542781,6542781,29,29
1312100011G,39,1.0000000000,873042,873042,16,16
1312100011H,38,1.0000000000,1866260,1866260,11,11
1312100011J,39,1.0000000000,1994829,1994829,29,29
1312100011K,39,1.0000000000,3346190,3346190,30,30
1312100011M,38,1.0000000000,5544487,5544487,38,38
1312100011N,38,1.0000000000,3282317,3282317,33,33
1312100011P,39,1.0000000000,2525822,2525822,20,20
1312100011R,39,1.0000000000,1242458,1242458,16,16
1312100012A,36,1.0000000000,5242688,5242688,120,120
1312100012D,36,1.0000000000,1557194,1557194,26,26
1312100012F,36,1.0000000000,2397744,2397744,28,28
1312100012G,36,1.0000000000,524919,524919,10,10
1312100012I,39,1.0000000000,530100,530100,3,3
1312100012J,36,1.0000000000,3491483,3491483,35,35
1312100012K,36,1.0000000000,2538423,2538423,108,108
1312100012L,39,1.0000000000,2490966,2490966,35,35
1312100012M,36,1.0000000000,11717326,11717326,76,76
1312100012N,36,1.0000000000,783604,783604,36,36
1312100012S,36,1.0000000000,1027389,1027389,25,25
131210002F1,36,1.0000000000,1269920,1269920,33,33
131210002F2,36,1.0000000000,277300,277300,6,6
131210002L1,36,1.0000000000,706982,706982,47,47
131210002L2,39,1.0000000000,489530,489530,26,26
131210003P2,39,1.0000000000,422224,422224,8,8
131210004X1,39,1.0000000000,1304512,1304512,40,40
131210004X2,39,1.0000000000,533226,533226,13,13
131210005A1,36,1.0000000000,1344493,1344493,57,57
131210005A2,36,1.0000000000,1564329,1564329,67,67
131210006L1,39,1.0000000000,720983,720983,20,20
131210006L2,39,1.0000000000,1304872,1304872,34,34
131210008F1,6,1.0000000000,3733085,3733085,34,34
131210008F2,6,1.0000000000,70492,70492,2,2
131210008N1,6,1.0000000000,1264932,1264932,8,8
131210008N2,6,1.0000000000,969217,969217,7,7
131210010H1,38,1.0000000000,510645,510645,7,7
131210010H2,38,1.0000000000,2046360,2046360,15,15
131210011E1,38,1.0000000000,4610870,4610870,18,18
131210011E2,39,1.0000000000,1076877,1076877,12,12
131210011E3,39,1.0000000000,3257260,3257260,33,33
131210012E1,36,1.0000000000,2701107,2701107,40,40
131210012E2,36,1.0000000000,909674,909674,10,10
131210012H1,36,1.0000000000,846282,846282,17,17
131210012H2,36,1.0000000000,3257812,3257812,24,24
13121003P1A,39,1.0000000000,1495876,1495876,65,65
13121003P1B,39,1.0000000000,101627,101627,3,3
1312100AP03,14,1.0000000000,1161361,1161361,12,12
1312100AP05,48,1.0000000000,6705427,6705427,34,34
1312100AP06,21,1.0000000000,2364779,2364779,26,26
1312100AP10,21,1.0000000000,1272607,1272607,9,9
1312100AP14,14,1.0000000000,2710655,2710655,35,35
1312100CH01,28,1.0000000000,4953854,4953854,15,15
1312100CH02,35,1.0000000000,28688891,28688891,32,32
1312100CH03,28,1.0000000000,49397332,49397332,48,48
1312100CH05,28,1.0000000000,42044924,42044924,33,33
1312100CP02,36,1.0000000000,2830147,2830147,89,89
1312100HP01,36,1.0000000000,6231491,6231491,156,156
1312100JC01,48,1.0000000000,12176396,12176396,54,54
1312100JC02,48,1.0000000000,6831668,6831668,50,50
1312100JC05,48,1.0000000000,1836250,1836250,11,11
1312100JC06,48,1.0000000000,4338752,4338752,17,17
1312100JC07,48,1.0000000000,5047589,5047589,48,48
1312100JC08,48,1.0000000000,3134956,3134956,16,16
1312100JC09,48,1.0000000000,2666841,2666841,33,33
1312100JC10,48,1.0000000000,2555934,2555934,31,31
1312100JC11,48,1.0000000000,7161077,7161077,31,31
1312100JC12,48,1.0000000000,8249330,8249330,30,30
1312100JC14,48,1.0000000000,2763550,2763550,8,8
1312100JC15,14,1.0000000000,933103,933103,15,15
1312100JC16,14,1.0000000000,2354679,2354679,21,21
1312100JC18,14,1.0000000000,3241525,3241525,12,12
1312100JC19,14,1.0000000000,4890030,4890030,14,14
1312100ML03,21,1.0000000000,19199429,19199429,39,39
1312100MP01,56,1.0000000000,1132842,1132842,34,34
1312100PA01,28,1.0000000000,28325081,28325081,105,105
1312100RW01,56,1.0000000000,10258138,10258138,71,71
1312100RW02,56,1.0000000000,6470993,6470993,33,33
1312100RW03,14,1.0000000000,7682409,7682409,84,84
1312100RW04,14,1.0000000000,2794527,2794527,20,20
1312100RW05,14,1.0000000000,6991044,6991044,60,60
1312100RW06,14,1.0000000000,3186802,3186802,21,21
1312100RW08,56,1.0000000000,3243806,3243806,33,33
1312100RW09,21,0.5501194595,8966764,16299667,16,50
1312100RW09,56,0.4498805405,7332903,16299667,34,50
1312100RW10,56,1.0000000000,5561144,5561144,33,33
1312100RW12,21,0.4540813147,4401234,9692612,35,59
1312100RW12,56,0.5459186853,5291378,9692612,24,59
1312100RW13,14,1.0000000000,5829580,5829580,32,32
1312100RW16,56,1.0000000000,3785902,3785902,14,14
1312100RW17,14,1.0000000000,3137770,3137770,41,41
1312100RW19,21,1.0000000000,2780653,2780653,17,17
1312100RW20,14,1.0000000000,4136502,4136502,23,23
1312100RW21,14,1.0000000000,5033967,5033967,25,25
1312100SC02,38,1.0000000000,1223630,1223630,7,7
1312100SC04,35,1.0000000000,24978472,24978472,44,44
1312100SC10,39,1.0000000000,1996532,1996532,21,21
1312100SC13,35,1.0000000000,18330021,18330021,61,61
1312100SC15,35,1.0000000000,19473191,19473191,67,67
1312100SC20,35,1.0000000000,9209533,9209533,22,22
1312100SC27,39,1.0000000000,2560509,2560509,36,36
1312100SS01,14,1.0000000000,8305116,8305116,35,35
1312100SS03,14,1.0000000000,1750291,1750291,15,15
1312100SS04,14,1.0000000000,2764438,2764438,35,35
1312100SS05,14,1.0000000000,2726680,2726680,16,16
1312100SS06,14,1.0000000000,2905764,2905764,20,20
1312100SS12,14,1.0000000000,4734205,4734205,42,42
1312100SS14,14,1.0000000000,1942994,1942994,24,24
1312100SS16,6,1.0000000000,6309746,6309746,33,33
1312100SS17,14,1.0000000000,8656241,8656241,36,36
1312100SS20,14,1.0000000000,2406424,2406424,24,24
1312100SS22,14,1.0000000000,5384853,5384853,17,17
1312100SS26,14,1.0000000000,1956869,1956869,26,26
1312100SS31,14,1.0000000000,1607113,1607113,25,25
131210AP01A,14,1.0000000000,8921257,8921257,82,82
131210AP01B,21,1.0000000000,2122455,2122455,32,32
131210AP01C,14,1.0000000000,2620073,2620073,8,8
131210AP01D,14,1.0000000000,4002442,4002442,31,31
131210AP01E,14,1.0000000000,19669,19669,1,1
131210AP021,21,1.0000000000,3623190,3623190,43,43
131210AP022,21,1.0000000000,4408954,4408954,37,37
131210AP02B,14,1.0000000000,2223736,2223736,19,19
131210AP04A,21,1.0000000000,2306947,2306947,25,25
131210AP04B,21,1.0000000000,880696,880696,7,7
131210AP07A,21,1.0000000000,5144990,5144990,57,57
131210AP07B,21,1.0000000000,3747090,3747090,26,26
131210AP09A,48,1.0000000000,5519390,5519390,34,34
131210AP09B,48,1.0000000000,692279,692279,10,10
131210AP12A,21,1.0000000000,1108205,1108205,15,15
131210AP12B,21,1.0000000000,6535187,6535187,38,38
131210AP12C,21,1.0000000000,1461434,1461434,39,39
131210AP12D,21,1.0000000000,137977,137977,4,4
131210CH04A,28,1.0000000000,24498568,24498568,33,33
131210CH04B,28,1.0000000000,43154,43154,3,3
131210CP011,36,1.0000000000,1092877,1092877,36,36
131210CP012,36,1.0000000000,2211326,2211326,38,38
131210CP01B,36,1.0000000000,375450,375450,21,21
131210CP04A,36,1.0000000000,111752,111752,5,5
131210CP04B,36,1.0000000000,1288073,1288073,34,34
131210CP051,36,1.0000000000,2409029,2409029,21,21
131210CP052,39,1.0000000000,623058,623058,12,12
131210CP053,39,1.0000000000,19001,19001,1,1
131210CP05B,36,1.0000000000,663378,663378,2,2
131210CP06A,36,1.0000000000,1617683,1617683,17,17
131210CP06B,36,1.0000000000,323617,323617,3,3
131210CP07A,36,1.0000000000,474406,474406,9,9
131210CP07B,36,1.0000000000,1916699,1916699,11,11
131210CP07C,39,1.0000000000,47910,47910,2,2
131210CP07D,36,1.0000000000,104211,104211,2,2
131210CP07E,36,1.0000000000,36083,36083,2,2
131210CP07F,36,1.0000000000,108286,108286,2,2
131210CP081,39,1.0000000000,623782,623782,6,6
131210CP083,39,1.0000000000,874574,874574,9,9
131210CP084,39,1.0000000000,3167597,3167597,34,34
131210CP08A,39,1.0000000000,539767,539767,6,6
131210EP01A,39,1.0000000000,2617855,2617855,83,83
131210EP01B,39,1.0000000000,3614303,3614303,93,93
131210EP02A,36,1.0000000000,3391020,3391020,95,95
131210EP02B,36,1.0000000000,2075482,2075482,60,60
131210EP02C,36,1.0000000000,1352212,1352212,55,55
131210EP02D,39,1.0000000000,1131669,1131669,23,23
131210EP02E,36,1.0000000000,2296711,2296711,37,37
131210EP03A,39,1.0000000000,5223294,5223294,60,60
131210EP03B,39,1.0000000000,2396686,2396686,21,21
131210EP04A,39,1.0000000000,5915528,5915528,79,79
131210EP04B,39,1.0000000000,7903005,7903005,54,54
131210FA01A,35,1.0000000000,8820483,8820483,65,65
131210FA01B,35,1.0000000000,29539303,29539303,185,185
131210FA01C,35,1.0000000000,5203583,5203583,38,38
131210JC03A,48,1.0000000000,421158,421158,4,4
131210JC03B,48,1.0000000000,1459383,1459383,7,7
131210JC04A,48,1.0000000000,3690002,3690002,17,17
131210JC04B,48,1.0000000000,337603,337603,4,4
131210JC13A,48,1.0000000000,4961725,4961725,11,11
131210JC13B,48,1.0000000000,737400,737400,4,4
131210ML011,21,1.0000000000,8243242,8243242,55,55
131210ML012,21,1.0000000000,3381467,3381467,10,10
131210ML01B,21,1.0000000000,3054606,3054606,21,21
131210ML021,21,1.0000000000,16940040,16940040,25,25
131210ML022,21,1.0000000000,1337483,1337483,4,4
131210ML023,21,1.0000000000,6807144,6807144,13,13
131210ML024,21,1.0000000000,974206,974206,2,2
131210ML04A,21,1.0000000000,6454129,6454129,17,17
131210ML04B,21,1.0000000000,6241971,6241971,9,9
131210ML04C,21,1.0000000000,567483,567483,3,3
131210ML05A,21,1.0000000000,49002,49002,3,3
131210ML05B,21,1.0000000000,1851061,1851061,3,3
131210ML05C,21,1.0000000000,6373102,6373102,32,32
131210ML06A,21,1.0000000000,2515765,2515765,47,47
131210ML06B,21,1.0000000000,2239712,2239712,25,25
131210ML071,21,1.0000000000,300879,300879,3,3
131210ML072,21,1.0000000000,7829747,7829747,24,24
131210ML07A,21,1.0000000000,5335673,5335673,10,10
131210RW07A,14,1.0000000000,757009,757009,17,17
131210RW07B,14,1.0000000000,657130,657130,9,9
131210RW11A,56,1.0000000000,3341894,3341894,23,23
131210RW11B,56,1.0000000000,352802,352802,7,7
131210RW22A,14,1.0000000000,3385593,3385593,50,50
131210RW22B,14,1.0000000000,75286,75286,2,2
131210SC01A,35,1.0000000000,3054577,3054577,3,3
131210SC01B,35,1.0000000000,6649301,6649301,31,31
131210SC01C,38,1.0000000000,6893986,6893986,23,23
131210SC01D,35,1.0000000000,8565149,8565149,20,20
131210SC05A,35,1.0000000000,1134934,1134934,14,14
131210SC05B,35,1.0000000000,6406664,6406664,38,38
131210SC05D,35,1.0000000000,7548911,7548911,31,31
131210SC05E,35,1.0000000000,3699849,3699849,17,17
131210SC07A,35,1.0000000000,26828664,26828664,149,149
131210SC07B,35,1.0000000000,19578,19578,1,1
131210SC07C,35,1.0000000000,1237624,1237624,11,11
131210SC08A,35,1.0000000000,15869,15869,1,1
131210SC08B,35,0.0593407621,404738,6820573,4,64
131210SC08B,39,0.9406592379,6415835,6820573,60,64
131210SC08C,39,1.0000000000,62709,62709,2,2
131210SC08D,39,1.0000000000,454157,454157,8,8
131210SC08E,35,1.0000000000,616997,616997,11,11
131210SC08F,39,1.0000000000,2057663,2057663,11,11
131210SC08G,39,1.0000000000,275716,275716,1,1
131210SC08H,39,1.0000000000,701647,701647,13,13
131210SC09A,39,1.0000000000,1621730,1621730,16,16
131210SC09B,39,1.0000000000,2463346,2463346,19,19
131210SC09C,39,1.0000000000,1673465,1673465,21,21
131210SC11A,39,1.0000000000,2145167,2145167,13,13
131210SC11B,39,1.0000000000,2098696,2098696,20,20
131210SC14A,38,1.0000000000,2779605,2779605,11,11
131210SC14B,38,1.0000000000,11201535,11201535,65,65
131210SC16A,38,1.0000000000,9642274,9642274,51,51
131210SC16B,38,1.0000000000,4318998,4318998,36,36
131210SC17A,39,1.0000000000,183044,183044,2,2
131210SC17B,39,1.0000000000,317360,317360,9,9
131210SC17C,39,1.0000000000,3245951,3245951,22,22
131210SC18A,38,1.0000000000,2694212,2694212,12,12
131210SC18B,38,1.0000000000,2865949,2865949,9,9
131210SC18C,35,0.7201069402,4460966,6194866,12,20
131210SC18C,39,0.2798930598,1733900,6194866,8,20
131210SC19A,39,1.0000000000,740696,740696,14,14
131210SC19B,39,1.0000000000,2679644,2679644,34,34
131210SC211,35,1.0000000000,4472593,4472593,28,28
131210SC212,35,1.0000000000,6856968,6856968,97,97
131210SC21A,35,1.0000000000,33778,33778,2,2
131210SC23A,39,1.0000000000,3515831,3515831,31,31
131210SC23B,39,1.0000000000,1835760,1835760,11,11
